id,split
0712d262,sft_train
0716b06e,sft_train
0718c7c7,sft_train
071d7301,sft_train
07214cbb,sft_train
07249300,sft_train
0734d679,sft_train
073942b5,sft_train
073c40ce,sft_train
07417dd5,sft_train
07434d56,eval_holdout
074f618a,sft_train
075b9aec,sft_train
076fda72,sft_train
0771aa25,sft_train
07735828,grpo_holdout
077b20f7,sft_train
077cfc0b,sft_train
078cfc7b,sft_train
078e4ee7,eval_holdout
079c8d4f,sft_train
07aef27f,sft_train
07b8c3d3,sft_train
07c09384,sft_train
07c3a547,sft_train
07c96a99,sft_train
07cbed38,sft_train
07ceed47,sft_train
07d1cd39,sft_train
07d4f5a6,sft_train
07d8149a,sft_train
07e9a377,eval_holdout
07f8b9ab,sft_train
07faa7e3,sft_train
0805b912,grpo_holdout
080b44aa,sft_train
08111d57,sft_train
081736c8,sft_train
0819520a,sft_train
081ad3f3,sft_train
082c1a06,sft_train
082ef256,sft_train
08324468,sft_train
083882c7,sft_train
0839e9e0,sft_train
084757f1,sft_train
0848cbc0,sft_train
084a4496,sft_train
084f0513,sft_train
0855605b,sft_train
0858c338,sft_train
08615ada,sft_train
0866671e,sft_train
086adade,sft_train
086cce4f,sft_train
086e5409,sft_train
08705b5e,sft_train
087cc5ba,sft_train
088d07a3,sft_train
08a161c9,sft_train
08aa9210,sft_train
08ad3b0b,sft_train
08b0756a,sft_train
08b0ee54,sft_train
08b2b48d,sft_train
08bc3a02,sft_train
08d8d7e1,sft_train
08df5363,sft_train
08e9fe0e,sft_train
08f33ade,grpo_holdout
08f6216d,sft_train
090a5f54,sft_train
091e3793,eval_holdout
0925e4c0,sft_train
092ce1c8,sft_train
09302769,sft_train
09311189,eval_holdout
093bc4c0,eval_holdout
093da3ad,eval_holdout
093de4ea,grpo_holdout
09458326,grpo_holdout
094b8eea,sft_train
094bf548,eval_holdout
094de91f,sft_train
0956453a,sft_train
095b3eab,sft_train
096bf683,sft_train
09777ee2,sft_train
0978d9f3,sft_train
0980b3e6,sft_train
0982db70,sft_train
09832849,sft_train
0988e4dd,sft_train
098c2ba5,sft_train
09913b3c,sft_train
099b55fe,sft_train
099cb6bf,sft_train
09a4e845,sft_train
09a80640,sft_train
09b26a48,sft_train
09b6b813,eval_holdout
09bb197a,sft_train
09bb92f4,sft_train
09bd635a,sft_train
09c8f227,sft_train
09e5b802,sft_train
09eb1f7e,sft_train
09eb3e58,sft_train
0a01cd3a,sft_train
0a039aa6,sft_train
0a0698b2,grpo_holdout
0a09555d,sft_train
0a1326f4,sft_train
0a15c5c7,sft_train
0a195a74,sft_train
0a1988b2,eval_holdout
0a1d7306,sft_train
0a28f8c0,sft_train
0a3c8962,sft_train
0a41d1b5,sft_train
0a41eb96,sft_train
0a45c663,sft_train
0a49dd70,sft_train
0a4b53b4,sft_train
0a4b6267,sft_train
0a4e0ecd,sft_train
0a50c4a8,sft_train
0a5c4c1e,sft_train
0a5e80bf,sft_train
0a6d48aa,grpo_holdout
0aa2c5bf,sft_train
0aaf8d39,eval_holdout
0ab0fe37,sft_train
0ab3d1de,sft_train
0abfab8b,sft_train
0ac03e7b,sft_train
0ac6606b,grpo_holdout
0adca57b,sft_train
0af037a5,sft_train
0af9158d,eval_holdout
0b14fbf1,sft_train
0b16458a,sft_train
0b1e1afc,grpo_holdout
0b23aa7c,grpo_holdout
0b26be60,sft_train
0b2877ce,sft_train
0b2e6a46,sft_train
0b32a4fc,grpo_holdout
0b34281a,sft_train
0b36cffd,grpo_holdout
0b3cf93f,sft_train
0b404f15,sft_train
0b45cd22,eval_holdout
0b49997d,sft_train
0b56b953,sft_train
0b5d02f4,sft_train
0b632ea3,sft_train
0b6ca613,grpo_holdout
0b701abd,grpo_holdout
0b7cf346,sft_train
0b865eea,sft_train
0ba6498d,sft_train
0ba75bf1,sft_train
0ba9af93,sft_train
0babcba2,sft_train
0bb4ba4c,sft_train
0bb4cc45,sft_train
0bb68c48,grpo_holdout
0bbde542,eval_holdout
0bc6e675,sft_train
0bc7de44,sft_train
0bd0197c,sft_train
0bd41b01,sft_train
0bd7fe62,eval_holdout
0be4c157,sft_train
0be75541,sft_train
0c083613,grpo_holdout
0c0955b1,sft_train
0c0adfe3,sft_train
0c1a09ce,sft_train
0c1ce16d,sft_train
0c2243ff,sft_train
0c2407ef,sft_train
0c26f842,sft_train
0c2e102c,sft_train
0c4e7430,sft_train
0c5cf3d9,sft_train
0c671b98,sft_train
0c7acd69,sft_train
0c88a3dc,sft_train
0c93ecfc,sft_train
0c9b74fc,sft_train
0ca24ac3,sft_train
0ca688d9,sft_train
0cb16796,sft_train
0cb88778,sft_train
0cbdf547,sft_train
0cbe2c1b,sft_train
0cc8d7c2,sft_train
0cce92d8,sft_train
0cd170a0,sft_train
0cddfe30,eval_holdout
0ceac403,sft_train
0cfc74d4,sft_train
0d069918,sft_train
0d0ab01d,sft_train
0d10d1ae,sft_train
0d16ae24,sft_train
0d2f174c,sft_train
0d3974ba,sft_train
0d3d5c60,sft_train
0d473e1e,sft_train
0d4b2baa,sft_train
0d4dc849,eval_holdout
0d55039a,sft_train
0d5d89ea,grpo_holdout
0d61b6e0,sft_train
0d69dc5d,sft_train
0d6d428a,sft_train
0d6e3c06,sft_train
0d7269a5,sft_train
0d753b10,sft_train
0d7aacfc,eval_holdout
0d9242cb,eval_holdout
0da5e774,sft_train
0da71d35,sft_train
0daa32de,sft_train
0dad87bf,sft_train
0dc5fa8a,sft_train
0dc8c0f2,sft_train
0dcacfab,sft_train
0dcdd12b,grpo_holdout
0dcfd566,grpo_holdout
0dd5caf4,sft_train
0dd90079,sft_train
0ddca8bf,eval_holdout
0de6c2ae,sft_train
0df8306a,sft_train
0dfd7674,sft_train
0dffa332,sft_train
0e009c6d,sft_train
0e02a8df,sft_train
0e0b13ac,grpo_holdout
0e18fe92,sft_train
0e19e1bb,eval_holdout
0e25b790,sft_train
0e2636ae,eval_holdout
0e2d6796,sft_train
0e3519cd,sft_train
0e375364,sft_train
0e3962f6,sft_train
0e3d5b3d,sft_train
0e4107aa,sft_train
0e467c7b,sft_train
0e46fd1d,sft_train
0e4795a7,grpo_holdout
0e50e177,eval_holdout
0e5846dd,sft_train
0e5b7624,eval_holdout
0e653f2b,sft_train
0e700e9d,eval_holdout
0e745bd8,sft_train
0e7a6920,eval_holdout
0e7f299d,sft_train
0e7fb350,sft_train
0e81751f,eval_holdout
0e865577,sft_train
0e897e03,sft_train
0e93fbf6,sft_train
0ea93e44,grpo_holdout
0eb5030b,sft_train
0eb6931c,grpo_holdout
0eba0e15,sft_train
0ec03576,sft_train
0ec04296,sft_train
0ecdee5a,sft_train
0ed7056a,sft_train
0edcbaff,sft_train
0ee2b6f4,eval_holdout
0effe408,sft_train
0f0536de,sft_train
0f067a67,sft_train
0f0a0b78,sft_train
0f0e199c,grpo_holdout
0f14cdfd,sft_train
0f16e113,sft_train
0f17279e,sft_train
0f1bc0ff,sft_train
0f26a837,sft_train
0f2dec86,sft_train
0f2fa7dd,sft_train
0f56374e,sft_train
0f59f534,sft_train
0f5ad104,sft_train
0f614833,sft_train
0f635582,sft_train
0f7337a1,sft_train
0f74fa8e,sft_train
0f7be6a8,sft_train
0f7d64e7,sft_train
0f7ddd75,sft_train
0f8fe647,sft_train
0fa2efa8,grpo_holdout
0fa58210,sft_train
0fb02b67,sft_train
0fb5ac48,grpo_holdout
0fbffd08,sft_train
0fccfb06,grpo_holdout
0fd289d8,sft_train
0fd8b43e,grpo_holdout
0fdc689e,sft_train
0fe06e8c,grpo_holdout
0ff02d68,sft_train
0ff70513,sft_train
0ff72554,grpo_holdout
100c650a,sft_train
100e280a,sft_train
10176ad8,sft_train
1019ee55,sft_train
101e6f80,sft_train
1021cb76,sft_train
1029945a,sft_train
1029ef5a,eval_holdout
103b4e09,sft_train
10491812,sft_train
104dc8aa,sft_train
105255db,sft_train
1054486f,sft_train
105c8b72,sft_train
1061a824,sft_train
1066f978,sft_train
106aeb25,sft_train
107badb0,sft_train
10899bee,sft_train
108af4d3,eval_holdout
108f1feb,sft_train
109a6016,grpo_holdout
10a7cc36,grpo_holdout
10b19ba1,sft_train
10b1ffc8,grpo_holdout
10cac3bd,sft_train
10d29630,grpo_holdout
10d7bd1b,grpo_holdout
10dfe5c5,sft_train
10e0b5fd,sft_train
10e3585f,grpo_holdout
10e6a430,sft_train
10effb36,eval_holdout
10f1809a,sft_train
10f9fc82,sft_train
10fdae00,grpo_holdout
10ff9431,sft_train
10ffc5ea,sft_train
1104945c,sft_train
11084f88,sft_train
1111a663,sft_train
111296b0,sft_train
1112ec96,eval_holdout
111e5397,sft_train
112586df,sft_train
112bd01f,sft_train
112f8c9a,grpo_holdout
11324eed,sft_train
1135c3bb,sft_train
113ee3b2,sft_train
1141c3ae,eval_holdout
1145fa6f,eval_holdout
1149ec8f,sft_train
114a41e3,sft_train
114a7439,grpo_holdout
114a8d85,sft_train
11538779,eval_holdout
1153ce4a,sft_train
115de3e2,sft_train
11697763,sft_train
116a25e1,sft_train
116b3007,sft_train
1174ceb5,sft_train
1179a56c,sft_train
117b4e53,sft_train
118889da,eval_holdout
118b6643,grpo_holdout
118b7024,sft_train
118f8c86,sft_train
119fa9e1,sft_train
11a3d729,grpo_holdout
11a8af02,sft_train
11b7435d,sft_train
11bfb329,sft_train
11d08160,sft_train
11d16271,grpo_holdout
11d6c32f,sft_train
11dd396a,sft_train
11de2009,sft_train
11e0cf99,sft_train
11f62c83,grpo_holdout
12009c93,sft_train
121ab697,sft_train
121fdc80,sft_train
122d207c,sft_train
12368f5f,grpo_holdout
12470e5a,sft_train
1249ddb4,sft_train
124bc762,sft_train
124db55f,sft_train
125e2a23,sft_train
126276d6,sft_train
126caa2e,sft_train
1271e669,sft_train
12734c90,sft_train
127b232a,sft_train
127bf9be,sft_train
1282c5c5,sft_train
12897b38,sft_train
1294a3af,sft_train
1298c980,grpo_holdout
129ce1ed,grpo_holdout
129d29e1,sft_train
12a79912,sft_train
12aaa60c,sft_train
12cce7b5,sft_train
12d4a2df,sft_train
12da0da7,sft_train
12e0ac8c,sft_train
12e6f711,eval_holdout
12e947ca,eval_holdout
12fe3d99,sft_train
13009e35,eval_holdout
1302c7df,sft_train
13042e4a,sft_train
130a5dff,sft_train
130d51dc,sft_train
13121172,sft_train
1322241b,sft_train
132d4a51,sft_train
13343e94,grpo_holdout
13394598,sft_train
1340260d,sft_train
1347c69f,sft_train
135476cf,sft_train
1369abb7,grpo_holdout
136efb63,sft_train
136ff653,eval_holdout
136ffda9,eval_holdout
137bb1f4,grpo_holdout
137f1be6,sft_train
1382b4f7,sft_train
13881f2a,sft_train
13892a7c,sft_train
13912aeb,sft_train
1395de7d,sft_train
13ad7bce,sft_train
13ae247c,sft_train
13aeb4e7,sft_train
13c36657,sft_train
13c8ae90,sft_train
13d697de,eval_holdout
13db9692,eval_holdout
13ee1abb,sft_train
13eebd6e,sft_train
13f40f19,sft_train
13f76716,sft_train
1405557f,sft_train
140d8ce7,sft_train
140fc23e,eval_holdout
1411152e,sft_train
1419a453,sft_train
141ab6ac,sft_train
142331df,sft_train
14272919,sft_train
142a54ef,sft_train
1433b037,sft_train
143627c4,sft_train
143ba63e,sft_train
143c78e0,sft_train
143d4f8f,sft_train
144a3e31,grpo_holdout
1450fbc4,sft_train
145454da,sft_train
14570aeb,sft_train
145c9296,sft_train
14742dd8,sft_train
147b4c3c,sft_train
14856575,sft_train
148fd92c,sft_train
14905278,sft_train
14917709,sft_train
14917af8,grpo_holdout
14955cab,sft_train
1496dfeb,sft_train
1497f970,sft_train
14a30d8f,sft_train
14a31439,sft_train
14a72508,sft_train
14af731d,sft_train
14afa3e7,sft_train
14c7561e,sft_train
14cca3a2,sft_train
14cfeac3,sft_train
14d74a0b,sft_train
14dc1dbb,sft_train
14df3496,grpo_holdout
14e06c76,eval_holdout
14ecec31,grpo_holdout
14fd5550,sft_train
15027e5b,sft_train
150360a5,sft_train
1509bbb0,sft_train
15173bd1,sft_train
1520fb1d,sft_train
1521c036,sft_train
152559af,sft_train
1526c35d,sft_train
1528c054,sft_train
15305f6a,eval_holdout
1538a909,grpo_holdout
1542039b,sft_train
155b4694,sft_train
1561edaf,grpo_holdout
1564de32,sft_train
157228d7,grpo_holdout
157f8266,sft_train
15805129,sft_train
1580f498,sft_train
1596356e,sft_train
159f713c,sft_train
15a1d279,sft_train
15b1b62e,sft_train
15cf49bb,grpo_holdout
15d108f2,sft_train
15d1668d,sft_train
15daf9bf,sft_train
15e14d1e,sft_train
15e79ae0,sft_train
15f17f77,sft_train
16056413,sft_train
16122fba,sft_train
161667cd,sft_train
16186320,sft_train
161ca0ab,sft_train
161d4390,sft_train
162f9eb3,sft_train
163db2d8,sft_train
16436182,eval_holdout
164b3241,sft_train
164f1fd0,eval_holdout
164f3ee2,sft_train
1654bd39,sft_train
165df245,eval_holdout
16642d10,sft_train
16762e77,sft_train
168b5071,grpo_holdout
16a09dd6,grpo_holdout
16a0cb8a,sft_train
16b45644,sft_train
16b6326b,sft_train
16bae9a9,eval_holdout
16cec7b7,sft_train
16cf827a,eval_holdout
16d0c65e,sft_train
16d72830,sft_train
16e151ec,sft_train
16e73f0e,sft_train
16e7c742,sft_train
16f90037,sft_train
16fa37e8,sft_train
16fac7bb,sft_train
17038d51,sft_train
1709e73f,sft_train
1722a63c,sft_train
1723747c,sft_train
17288b98,sft_train
1741e260,sft_train
17479d8b,eval_holdout
175345c2,sft_train
175db82b,sft_train
1779c616,sft_train
177d60f2,sft_train
17807ff5,sft_train
1785b78c,sft_train
17a00c5a,sft_train
17c4b57e,sft_train
17c85389,sft_train
17c98340,sft_train
17d40290,sft_train
17d4849f,sft_train
17d4aac4,sft_train
17d62f7a,sft_train
17de6d6d,sft_train
17df2ad5,sft_train
17e513fd,sft_train
17f7fb09,sft_train
17f99539,grpo_holdout
17fc6883,sft_train
17fd9612,eval_holdout
1815089c,sft_train
18195366,sft_train
18209948,sft_train
18268687,sft_train
183e90da,grpo_holdout
183f27ca,sft_train
1845347a,sft_train
184b74cd,sft_train
18544cb0,sft_train
18564041,sft_train
18570e64,sft_train
185da1bb,sft_train
18602be3,grpo_holdout
1861c08f,sft_train
186ade13,sft_train
186cccdf,sft_train
18781580,sft_train
188111de,sft_train
18840879,eval_holdout
188615db,eval_holdout
188fe6d4,eval_holdout
18962913,grpo_holdout
18997574,sft_train
18a44fbc,sft_train
18ab3864,eval_holdout
18ad64a2,sft_train
18b856d8,grpo_holdout
18bb040b,sft_train
18bdf2cb,sft_train
18c0a23b,sft_train
18c54744,sft_train
18c797f1,sft_train
18cdf0fa,sft_train
18e3cbd7,sft_train
18ffcc39,eval_holdout
1907bede,sft_train
190b9dad,sft_train
190c6205,sft_train
190ce176,sft_train
1914af14,sft_train
191ef87e,eval_holdout
19291958,sft_train
192c5984,grpo_holdout
193cf3fa,sft_train
1950808e,sft_train
1954342b,sft_train
196959f6,sft_train
1970e965,sft_train
1971fc80,sft_train
1975d976,sft_train
197728ae,eval_holdout
19c0c295,sft_train
19ce7c8e,sft_train
19d26998,eval_holdout
19dbc251,sft_train
19e10e14,sft_train
19f0e899,grpo_holdout
19f4b3d6,grpo_holdout
19fdeffb,grpo_holdout
1a0adb89,sft_train
1a19fbbe,sft_train
1a1a4fd7,sft_train
1a20cfff,sft_train
1a28140b,sft_train
1a2ac571,sft_train
1a337ccc,sft_train
1a38a97d,sft_train
1a45fef2,sft_train
1a4da9d9,sft_train
1a5fa647,sft_train
1a636841,sft_train
1a6c0053,sft_train
1a70ea7d,sft_train
1a7a041f,sft_train
1a7f4579,eval_holdout
1a813172,sft_train
1a9e3bb4,sft_train
1a9fd84d,grpo_holdout
1aa75658,sft_train
1ab7444c,eval_holdout
1ac381a3,sft_train
1ac84225,grpo_holdout
1acf4fe4,sft_train
1adac02d,sft_train
1aec45f5,sft_train
1af4f53a,sft_train
1afd4ae3,sft_train
1b009079,eval_holdout
1b09c95d,sft_train
1b1ab22a,sft_train
1b36ce68,sft_train
1b3891f3,sft_train
1b3f1b19,sft_train
1b562504,sft_train
1b5744e7,sft_train
1b5a086b,sft_train
1b5cab20,eval_holdout
1b616202,sft_train
1b76590c,sft_train
1b7defa3,sft_train
1b7e17d4,sft_train
1b816c65,grpo_holdout
1b818620,sft_train
1ba0e448,sft_train
1bb814a1,sft_train
1bc458f8,sft_train
1bc85bd9,sft_train
1bca6ce6,sft_train
1bcd2b16,sft_train
1bd77a66,sft_train
1bde7dfb,sft_train
1bdf5733,sft_train
1be1e238,sft_train
1bea1a7b,sft_train
1bf3f0f1,eval_holdout
1bf84ce3,sft_train
1bfd4975,sft_train
1c06d4f8,sft_train
1c12abfd,sft_train
1c163ca8,eval_holdout
1c19ad3e,sft_train
1c27ef41,sft_train
1c2a3c5b,grpo_holdout
1c2df526,sft_train
1c3752f1,sft_train
1c37e8fe,sft_train
1c3f2ff9,sft_train
1c41e87d,sft_train
1c4861e6,grpo_holdout
1c48f9aa,sft_train
1c4ac945,sft_train
1c4fe8b4,sft_train
1c52091e,sft_train
1c52ec13,eval_holdout
1c566511,sft_train
1c5a5098,sft_train
1c671acc,sft_train
1c7a0091,sft_train
1c7c1246,eval_holdout
1c890d3e,sft_train
1c95d803,sft_train
1ca8b33a,eval_holdout
1ca8e087,grpo_holdout
1cb4d524,sft_train
1cf8fadd,sft_train
1d08947a,sft_train
1d0cd959,sft_train
1d0f6d85,sft_train
1d10ccaf,sft_train
1d201637,sft_train
1d2a87c3,grpo_holdout
1d32836c,sft_train
1d32e66f,eval_holdout
1d342a52,sft_train
1d3a602c,sft_train
1d3a8077,grpo_holdout
1d3ae978,sft_train
1d47b46e,sft_train
1d56b7ba,sft_train
1d5ad68a,eval_holdout
1d6c587d,sft_train
1d729bb1,sft_train
1d79fe85,sft_train
1d8d8655,sft_train
1d92ba5d,sft_train
1d930d32,eval_holdout
1d99a2ac,sft_train
1d9e08a8,sft_train
1da4f2db,eval_holdout
1db0c6fe,sft_train
1db21126,grpo_holdout
1dba764b,sft_train
1dbcad28,eval_holdout
1dce2690,eval_holdout
1dd697e1,grpo_holdout
1dd6b538,sft_train
1dd89b37,sft_train
1dde1e65,sft_train
1de7225c,sft_train
1de81a6f,sft_train
1deaf759,eval_holdout
1df17458,sft_train
1df58a03,sft_train
1df786ed,sft_train
1dfb1f3d,sft_train
1e0d1322,eval_holdout
1e0f6678,grpo_holdout
1e18df16,sft_train
1e248995,sft_train
1e2de753,eval_holdout
1e30d2a0,sft_train
1e378206,grpo_holdout
1e3e930a,sft_train
1e581ebe,sft_train
1e5aeac7,grpo_holdout
1e677e2c,eval_holdout
1e6792e6,grpo_holdout
1e7b12ac,sft_train
1e818af1,sft_train
1e86ac86,sft_train
1e8cf9c5,grpo_holdout
1e9308a9,sft_train
1e99e10f,eval_holdout
1e99e3e2,sft_train
1e9b66f0,sft_train
1eaf6228,sft_train
1eb16797,sft_train
1ebf99aa,sft_train
1ed2944a,eval_holdout
1ed83cae,sft_train
1ee26ca9,sft_train
1ee54412,sft_train
1ef25240,sft_train
1ef440dc,sft_train
1ef44724,sft_train
1ef51442,sft_train
1effebd0,grpo_holdout
1f021dd2,eval_holdout
1f04fa8d,sft_train
1f0674b0,eval_holdout
1f07abea,eval_holdout
1f0fbe5f,sft_train
1f1292d6,sft_train
1f226652,sft_train
1f2f6b29,sft_train
1f30afb9,sft_train
1f3e4a1e,sft_train
1f445c5e,sft_train
1f4a566c,sft_train
1f4c8169,sft_train
1f549473,sft_train
1f5f071b,eval_holdout
1f69a85f,sft_train
1f6c2fd9,sft_train
1f73f1f0,sft_train
1f7407ed,eval_holdout
1f8b6b98,sft_train
1f8cf5be,eval_holdout
1fa373db,grpo_holdout
1fa37461,sft_train
1fa88224,sft_train
1fb05006,eval_holdout
1fba92ee,sft_train
1fbfca5d,sft_train
1fc44ef7,sft_train
1fcbbb93,sft_train
1fcdff78,grpo_holdout
1fd4d961,eval_holdout
1fd65d86,sft_train
1fde04cc,sft_train
1fe9b923,sft_train
1fefd874,sft_train
20010db2,sft_train
20052c2f,sft_train
201255d5,eval_holdout
201b150e,sft_train
201dfb1c,sft_train
20326646,sft_train
20333a1f,eval_holdout
203576de,eval_holdout
203aee7d,eval_holdout
206c4406,sft_train
20744ce8,sft_train
2074e2dd,sft_train
2077d3da,sft_train
207ab66f,sft_train
2087df86,sft_train
20924dd4,grpo_holdout
209884a3,sft_train
209c43f0,sft_train
209e62c5,grpo_holdout
209fdbf3,sft_train
20a537e6,sft_train
20abedb7,sft_train
20b581ce,sft_train
20b7fcad,sft_train
20b8af89,sft_train
20c15ca0,sft_train
20c252d7,sft_train
20c4f9ff,grpo_holdout
20cdbdb1,sft_train
20d3e997,sft_train
20d62620,grpo_holdout
20ea1dc6,sft_train
20eecd8a,sft_train
20f3b869,sft_train
2106285f,sft_train
210f5249,eval_holdout
21115993,sft_train
2115c9be,sft_train
211b86cc,eval_holdout
21245d76,sft_train
21261dc6,eval_holdout
21312779,eval_holdout
2136dd4f,eval_holdout
215050ec,sft_train
21519be7,sft_train
2156a812,grpo_holdout
215cc608,sft_train
215edb1a,sft_train
215fda9c,sft_train
21689421,eval_holdout
217859ae,sft_train
2187585a,grpo_holdout
218b0228,sft_train
219f4637,sft_train
21a1f39c,sft_train
21b09667,sft_train
21b173bd,eval_holdout
21b7ef2c,grpo_holdout
21b90d9f,sft_train
21bb468f,sft_train
21bbe611,sft_train
21bd1251,sft_train
21c09ced,sft_train
21ca54bb,sft_train
21d4018f,eval_holdout
21d9de4c,sft_train
21e2511d,sft_train
21e46a71,sft_train
21fa96be,sft_train
22045c05,grpo_holdout
22097b2d,eval_holdout
2212ccb3,sft_train
22151c0e,sft_train
221798d9,sft_train
22288152,eval_holdout
2240e226,sft_train
224efda1,sft_train
22514367,sft_train
226cbdf8,eval_holdout
226fcc6c,sft_train
227edfe3,sft_train
22844f06,sft_train
22882bef,sft_train
228bd26b,sft_train
228e85de,sft_train
2293bcf7,sft_train
229fe09d,sft_train
22a82f3f,grpo_holdout
22b516b3,sft_train
22bb13b8,eval_holdout
22bf2b99,sft_train
22c29ed9,sft_train
22c34f56,sft_train
22c679ac,sft_train
22d94427,sft_train
22df9c33,sft_train
22e28f23,eval_holdout
22eb8359,eval_holdout
22edaad7,sft_train
22ee4a97,sft_train
22f55218,sft_train
2306289a,sft_train
231a83b6,sft_train
231d9754,sft_train
231dfa50,sft_train
232c0bee,grpo_holdout
232f1f16,sft_train
233ba645,grpo_holdout
233e854d,sft_train
23410e94,sft_train
2345be90,sft_train
2359eb76,sft_train
236034b4,grpo_holdout
236d91be,sft_train
23785b83,sft_train
23800316,sft_train
238ce191,sft_train
2395d6df,grpo_holdout
239f496a,sft_train
23a3d88f,sft_train
23b0eb54,sft_train
23b79f1b,sft_train
