id,split,diagnostic_type,diagnostic_subtype,source_mode,eval_eligible,split_policy
10491812,sft_train,numeral_system,standard,real,true,auto
105255db,sft_train,numeral_system,standard,real,true,auto
1066f978,sft_train,numeral_system,standard,real,true,auto
108af4d3,sft_train,numeral_system,standard,real,true,auto
10effb36,sft_train,numeral_system,standard,real,true,auto
1104945c,sft_train,numeral_system,standard,real,true,auto
1112ec96,eval_holdout,numeral_system,standard,real,true,auto
1145fa6f,sft_train,numeral_system,standard,real,true,auto
11697763,sft_train,numeral_system,standard,real,true,auto
119fa9e1,sft_train,numeral_system,standard,real,true,auto
11a3d729,grpo_holdout,numeral_system,standard,real,true,auto
11d08160,sft_train,numeral_system,standard,real,true,auto
121fdc80,sft_train,numeral_system,standard,real,true,auto
12aaa60c,eval_holdout,numeral_system,standard,real,true,auto
12da0da7,eval_holdout,numeral_system,standard,real,true,auto
130d51dc,eval_holdout,numeral_system,standard,real,true,auto
1340260d,eval_holdout,numeral_system,standard,real,true,auto
1347c69f,sft_train,numeral_system,standard,real,true,auto
136ff653,sft_train,numeral_system,standard,real,true,auto
14272919,sft_train,numeral_system,standard,real,true,auto
14856575,eval_holdout,numeral_system,standard,real,true,auto
148fd92c,sft_train,numeral_system,standard,real,true,auto
14955cab,sft_train,numeral_system,standard,real,true,auto
14af731d,sft_train,numeral_system,standard,real,true,auto
14afa3e7,sft_train,numeral_system,standard,real,true,auto
14ecec31,sft_train,numeral_system,standard,real,true,auto
1538a909,grpo_holdout,numeral_system,standard,real,true,auto
1542039b,eval_holdout,numeral_system,standard,real,true,auto
1564de32,sft_train,numeral_system,standard,real,true,auto
15805129,sft_train,numeral_system,standard,real,true,auto
15daf9bf,sft_train,numeral_system,standard,real,true,auto
16cec7b7,grpo_holdout,numeral_system,standard,real,true,auto
16e7c742,sft_train,numeral_system,standard,real,true,auto
17288b98,sft_train,numeral_system,standard,real,true,auto
17807ff5,eval_holdout,numeral_system,standard,real,true,auto
1785b78c,sft_train,numeral_system,standard,real,true,auto
17a00c5a,sft_train,numeral_system,standard,real,true,auto
18570e64,eval_holdout,numeral_system,standard,real,true,auto
185da1bb,grpo_holdout,numeral_system,standard,real,true,auto
18781580,sft_train,numeral_system,standard,real,true,auto
18840879,sft_train,numeral_system,standard,real,true,auto
188fe6d4,eval_holdout,numeral_system,standard,real,true,auto
18997574,grpo_holdout,numeral_system,standard,real,true,auto
18b856d8,sft_train,numeral_system,standard,real,true,auto
18bdf2cb,sft_train,numeral_system,standard,real,true,auto
190ce176,sft_train,numeral_system,standard,real,true,auto
191ef87e,sft_train,numeral_system,standard,real,true,auto
19291958,sft_train,numeral_system,standard,real,true,auto
1954342b,sft_train,numeral_system,standard,real,true,auto
1970e965,sft_train,numeral_system,standard,real,true,auto
1975d976,eval_holdout,numeral_system,standard,real,true,auto
19c0c295,sft_train,numeral_system,standard,real,true,auto
19ce7c8e,sft_train,numeral_system,standard,real,true,auto
19dbc251,sft_train,numeral_system,standard,real,true,auto
19e10e14,sft_train,numeral_system,standard,real,true,auto
1a19fbbe,sft_train,numeral_system,standard,real,true,auto
1a636841,sft_train,numeral_system,standard,real,true,auto
1acf4fe4,grpo_holdout,numeral_system,standard,real,true,auto
1af4f53a,sft_train,numeral_system,standard,real,true,auto
1b3f1b19,grpo_holdout,numeral_system,standard,real,true,auto
1b562504,sft_train,numeral_system,standard,real,true,auto
1b816c65,sft_train,numeral_system,standard,real,true,auto
1ba0e448,sft_train,numeral_system,standard,real,true,auto
1bb814a1,sft_train,numeral_system,standard,real,true,auto
1c06d4f8,sft_train,numeral_system,standard,real,true,auto
1c12abfd,sft_train,numeral_system,standard,real,true,auto
1c52ec13,sft_train,numeral_system,standard,real,true,auto
1c890d3e,sft_train,numeral_system,standard,real,true,auto
1cf8fadd,sft_train,numeral_system,standard,real,true,auto
1d0cd959,sft_train,numeral_system,standard,real,true,auto
1d201637,sft_train,numeral_system,standard,real,true,auto
1d56b7ba,eval_holdout,numeral_system,standard,real,true,auto
1dd6b538,sft_train,numeral_system,standard,real,true,auto
1e2de753,sft_train,numeral_system,standard,real,true,auto
1e581ebe,grpo_holdout,numeral_system,standard,real,true,auto
1e86ac86,sft_train,numeral_system,standard,real,true,auto
1e8cf9c5,sft_train,numeral_system,standard,real,true,auto
1ebf99aa,sft_train,numeral_system,standard,real,true,auto
1effebd0,sft_train,numeral_system,standard,real,true,auto
1f30afb9,sft_train,numeral_system,standard,real,true,auto
1fc44ef7,sft_train,numeral_system,standard,real,true,auto
1fd4d961,sft_train,numeral_system,standard,real,true,auto
1fefd874,grpo_holdout,numeral_system,standard,real,true,auto
206c4406,sft_train,numeral_system,standard,real,true,auto
2074e2dd,sft_train,numeral_system,standard,real,true,auto
2087df86,grpo_holdout,numeral_system,standard,real,true,auto
209884a3,sft_train,numeral_system,standard,real,true,auto
209fdbf3,grpo_holdout,numeral_system,standard,real,true,auto
20b581ce,sft_train,numeral_system,standard,real,true,auto
20b7fcad,eval_holdout,numeral_system,standard,real,true,auto
20c15ca0,sft_train,numeral_system,standard,real,true,auto
20d62620,sft_train,numeral_system,standard,real,true,auto
20ea1dc6,sft_train,numeral_system,standard,real,true,auto
21115993,sft_train,numeral_system,standard,real,true,auto
215050ec,grpo_holdout,numeral_system,standard,real,true,auto
2156a812,sft_train,numeral_system,standard,real,true,auto
21689421,eval_holdout,numeral_system,standard,real,true,auto
217859ae,eval_holdout,numeral_system,standard,real,true,auto
219f4637,sft_train,numeral_system,standard,real,true,auto
21b09667,sft_train,numeral_system,standard,real,true,auto
21b7ef2c,sft_train,numeral_system,standard,real,true,auto
21c09ced,sft_train,numeral_system,standard,real,true,auto
21ca54bb,grpo_holdout,numeral_system,standard,real,true,auto
21d9de4c,sft_train,numeral_system,standard,real,true,auto
22514367,sft_train,numeral_system,standard,real,true,auto
227edfe3,grpo_holdout,numeral_system,standard,real,true,auto
228e85de,sft_train,numeral_system,standard,real,true,auto
22bf2b99,sft_train,numeral_system,standard,real,true,auto
22c29ed9,sft_train,numeral_system,standard,real,true,auto
22eb8359,sft_train,numeral_system,standard,real,true,auto
22edaad7,sft_train,numeral_system,standard,real,true,auto
22ee4a97,sft_train,numeral_system,standard,real,true,auto
22f55218,sft_train,numeral_system,standard,real,true,auto
233ba645,eval_holdout,numeral_system,standard,real,true,auto
2345be90,sft_train,numeral_system,standard,real,true,auto
236d91be,sft_train,numeral_system,standard,real,true,auto
23b79f1b,sft_train,numeral_system,standard,real,true,auto
23ed9042,sft_train,numeral_system,standard,real,true,auto
23f8e7cd,sft_train,numeral_system,standard,real,true,auto
2403d93c,eval_holdout,numeral_system,standard,real,true,auto
2433c775,grpo_holdout,numeral_system,standard,real,true,auto
244e06c9,sft_train,numeral_system,standard,real,true,auto
249a83ee,sft_train,numeral_system,standard,real,true,auto
24acf4d9,sft_train,numeral_system,standard,real,true,auto
24b1872e,grpo_holdout,numeral_system,standard,real,true,auto
24b6252b,eval_holdout,numeral_system,standard,real,true,auto
24cceeb8,sft_train,numeral_system,standard,real,true,auto
24d4729a,sft_train,numeral_system,standard,real,true,auto
2550278b,sft_train,numeral_system,standard,real,true,auto
2581d7e5,sft_train,numeral_system,standard,real,true,auto
25a2b86b,grpo_holdout,numeral_system,standard,real,true,auto
25bb5c54,sft_train,numeral_system,standard,real,true,auto
25d6c521,sft_train,numeral_system,standard,real,true,auto
25fda154,sft_train,numeral_system,standard,real,true,auto
25fe42a0,sft_train,numeral_system,standard,real,true,auto
26063a96,sft_train,numeral_system,standard,real,true,auto
265fea81,sft_train,numeral_system,standard,real,true,auto
266b9a7e,sft_train,numeral_system,standard,real,true,auto
267fe2c6,sft_train,numeral_system,standard,real,true,auto
26e80ca2,sft_train,numeral_system,standard,real,true,auto
26f01cb9,sft_train,numeral_system,standard,real,true,auto
270c6986,sft_train,numeral_system,standard,real,true,auto
270e7c66,sft_train,numeral_system,standard,real,true,auto
272489e8,eval_holdout,numeral_system,standard,real,true,auto
27351c90,sft_train,numeral_system,standard,real,true,auto
2746132c,sft_train,numeral_system,standard,real,true,auto
27568ac1,sft_train,numeral_system,standard,real,true,auto
2782750e,sft_train,numeral_system,standard,real,true,auto
278805ba,sft_train,numeral_system,standard,real,true,auto
278e987a,sft_train,numeral_system,standard,real,true,auto
27a068c7,sft_train,numeral_system,standard,real,true,auto
27b6825c,grpo_holdout,numeral_system,standard,real,true,auto
27b8d52f,sft_train,numeral_system,standard,real,true,auto
27bd81c8,eval_holdout,numeral_system,standard,real,true,auto
27e7a8dc,sft_train,numeral_system,standard,real,true,auto
27eea35e,sft_train,numeral_system,standard,real,true,auto
281cd56a,sft_train,numeral_system,standard,real,true,auto
288437a0,sft_train,numeral_system,standard,real,true,auto
2892940e,eval_holdout,numeral_system,standard,real,true,auto
295768b8,sft_train,numeral_system,standard,real,true,auto
2972579b,sft_train,numeral_system,standard,real,true,auto
297427ef,sft_train,numeral_system,standard,real,true,auto
29806da8,sft_train,numeral_system,standard,real,true,auto
29a9df97,sft_train,numeral_system,standard,real,true,auto
29b4247c,sft_train,numeral_system,standard,real,true,auto
29f63642,sft_train,numeral_system,standard,real,true,auto
2a6b5032,eval_holdout,numeral_system,standard,real,true,auto
2a81aba9,sft_train,numeral_system,standard,real,true,auto
2ab36dad,sft_train,numeral_system,standard,real,true,auto
2afffd6f,sft_train,numeral_system,standard,real,true,auto
2b33a681,sft_train,numeral_system,standard,real,true,auto
2b4f52ec,sft_train,numeral_system,standard,real,true,auto
2b53fea0,sft_train,numeral_system,standard,real,true,auto
2b5b649a,sft_train,numeral_system,standard,real,true,auto
2b729571,sft_train,numeral_system,standard,real,true,auto
2b859c47,sft_train,numeral_system,standard,real,true,auto
2bb8b21a,sft_train,numeral_system,standard,real,true,auto
2bd95e48,sft_train,numeral_system,standard,real,true,auto
2bf047ca,sft_train,numeral_system,standard,real,true,auto
2c5943b2,grpo_holdout,numeral_system,standard,real,true,auto
2c88cb5b,sft_train,numeral_system,standard,real,true,auto
2c974394,grpo_holdout,numeral_system,standard,real,true,auto
2cf950c9,sft_train,numeral_system,standard,real,true,auto
2d27ccfa,eval_holdout,numeral_system,standard,real,true,auto
2d5dc8af,sft_train,numeral_system,standard,real,true,auto
2d69e4ee,sft_train,numeral_system,standard,real,true,auto
2d8ad167,sft_train,numeral_system,standard,real,true,auto
2dd1bc5e,sft_train,numeral_system,standard,real,true,auto
2dd26fa7,grpo_holdout,numeral_system,standard,real,true,auto
2e07bc6c,sft_train,numeral_system,standard,real,true,auto
2e0a3cfb,sft_train,numeral_system,standard,real,true,auto
2e5b0b54,sft_train,numeral_system,standard,real,true,auto
2e94ea17,sft_train,numeral_system,standard,real,true,auto
2eb342d1,sft_train,numeral_system,standard,real,true,auto
2eb87143,sft_train,numeral_system,standard,real,true,auto
2ed54b3f,sft_train,numeral_system,standard,real,true,auto
2ee254c0,sft_train,numeral_system,standard,real,true,auto
2efd8e6f,sft_train,numeral_system,standard,real,true,auto
2f3f1f09,sft_train,numeral_system,standard,real,true,auto
2f671c98,sft_train,numeral_system,standard,real,true,auto
2f6f8725,sft_train,numeral_system,standard,real,true,auto
2f72e1d1,sft_train,numeral_system,standard,real,true,auto
2fa5e04e,sft_train,numeral_system,standard,real,true,auto
2fa6c2b5,sft_train,numeral_system,standard,real,true,auto
2fd84b39,sft_train,numeral_system,standard,real,true,auto
2fe8752a,sft_train,numeral_system,standard,real,true,auto
2ffd3f41,sft_train,numeral_system,standard,real,true,auto
30196117,sft_train,numeral_system,standard,real,true,auto
3052d07f,sft_train,numeral_system,standard,real,true,auto
3071e57b,grpo_holdout,numeral_system,standard,real,true,auto
30b94c6b,sft_train,numeral_system,standard,real,true,auto
30ba3adf,sft_train,numeral_system,standard,real,true,auto
3121895a,sft_train,numeral_system,standard,real,true,auto
312e2579,eval_holdout,numeral_system,standard,real,true,auto
316f1bd1,grpo_holdout,numeral_system,standard,real,true,auto
3190cbd0,sft_train,numeral_system,standard,real,true,auto
31a69bdb,sft_train,numeral_system,standard,real,true,auto
31b1d38b,sft_train,numeral_system,standard,real,true,auto
31d642e9,sft_train,numeral_system,standard,real,true,auto
32082de7,eval_holdout,numeral_system,standard,real,true,auto
32261adc,sft_train,numeral_system,standard,real,true,auto
327672b1,sft_train,numeral_system,standard,real,true,auto
32bac32f,grpo_holdout,numeral_system,standard,real,true,auto
32c9cfa5,grpo_holdout,numeral_system,standard,real,true,auto
32eb3da0,sft_train,numeral_system,standard,real,true,auto
32fffab2,sft_train,numeral_system,standard,real,true,auto
33009b84,eval_holdout,numeral_system,standard,real,true,auto
330dc435,sft_train,numeral_system,standard,real,true,auto
33151f4c,sft_train,numeral_system,standard,real,true,auto
33436da3,grpo_holdout,numeral_system,standard,real,true,auto
336399f4,grpo_holdout,numeral_system,standard,real,true,auto
337e110d,sft_train,numeral_system,standard,real,true,auto
3388581c,sft_train,numeral_system,standard,real,true,auto
339f3dfa,eval_holdout,numeral_system,standard,real,true,auto
33c7fc95,eval_holdout,numeral_system,standard,real,true,auto
33d171d8,sft_train,numeral_system,standard,real,true,auto
33f4bcdb,eval_holdout,numeral_system,standard,real,true,auto
3416dfa4,sft_train,numeral_system,standard,real,true,auto
342304eb,sft_train,numeral_system,standard,real,true,auto
34710a9b,sft_train,numeral_system,standard,real,true,auto
354e4fb6,sft_train,numeral_system,standard,real,true,auto
35514214,sft_train,numeral_system,standard,real,true,auto
35707d77,sft_train,numeral_system,standard,real,true,auto
359ecbe4,sft_train,numeral_system,standard,real,true,auto
35db1de9,sft_train,numeral_system,standard,real,true,auto
360b11e2,sft_train,numeral_system,standard,real,true,auto
360e69d2,grpo_holdout,numeral_system,standard,real,true,auto
360ea139,sft_train,numeral_system,standard,real,true,auto
3686d8d2,sft_train,numeral_system,standard,real,true,auto
36c93216,sft_train,numeral_system,standard,real,true,auto
36de72e8,sft_train,numeral_system,standard,real,true,auto
36eab3e6,sft_train,numeral_system,standard,real,true,auto
37cd3797,sft_train,numeral_system,standard,real,true,auto
37cee546,sft_train,numeral_system,standard,real,true,auto
37dc0d3c,sft_train,numeral_system,standard,real,true,auto
382c6d6d,sft_train,numeral_system,standard,real,true,auto
3878bd8b,sft_train,numeral_system,standard,real,true,auto
388f17d6,sft_train,numeral_system,standard,real,true,auto
38d8dc87,sft_train,numeral_system,standard,real,true,auto
3912aa8f,sft_train,numeral_system,standard,real,true,auto
395227e5,sft_train,numeral_system,standard,real,true,auto
3988440d,eval_holdout,numeral_system,standard,real,true,auto
39919779,sft_train,numeral_system,standard,real,true,auto
3a5c564c,sft_train,numeral_system,standard,real,true,auto
3a8f53f6,sft_train,numeral_system,standard,real,true,auto
3aeee6cd,sft_train,numeral_system,standard,real,true,auto
3b001c28,sft_train,numeral_system,standard,real,true,auto
3b06ed13,sft_train,numeral_system,standard,real,true,auto
3b219cec,sft_train,numeral_system,standard,real,true,auto
3b4ebafd,sft_train,numeral_system,standard,real,true,auto
3b5e1d94,sft_train,numeral_system,standard,real,true,auto
3b6caf26,eval_holdout,numeral_system,standard,real,true,auto
3b7ec4a5,sft_train,numeral_system,standard,real,true,auto
3bb039f0,sft_train,numeral_system,standard,real,true,auto
3c15166f,sft_train,numeral_system,standard,real,true,auto
3c2cdde5,sft_train,numeral_system,standard,real,true,auto
3c3348b1,sft_train,numeral_system,standard,real,true,auto
3c67081b,sft_train,numeral_system,standard,real,true,auto
3cbc472a,sft_train,numeral_system,standard,real,true,auto
3d1fa758,sft_train,numeral_system,standard,real,true,auto
3d49987a,sft_train,numeral_system,standard,real,true,auto
3d508e3b,sft_train,numeral_system,standard,real,true,auto
3d80f21e,sft_train,numeral_system,standard,real,true,auto
3d9b6891,sft_train,numeral_system,standard,real,true,auto
3dcf9cc3,eval_holdout,numeral_system,standard,real,true,auto
3dd50b34,eval_holdout,numeral_system,standard,real,true,auto
3e530aad,sft_train,numeral_system,standard,real,true,auto
3e6d976b,sft_train,numeral_system,standard,real,true,auto
3e7e15d4,eval_holdout,numeral_system,standard,real,true,auto
3edf8317,grpo_holdout,numeral_system,standard,real,true,auto
3ef556a2,sft_train,numeral_system,standard,real,true,auto
3f0bc304,sft_train,numeral_system,standard,real,true,auto
3f448c05,sft_train,numeral_system,standard,real,true,auto
3f4c03c0,sft_train,numeral_system,standard,real,true,auto
3f953fe9,sft_train,numeral_system,standard,real,true,auto
3fc9f3f5,sft_train,numeral_system,standard,real,true,auto
3fca2abc,sft_train,numeral_system,standard,real,true,auto
3fd7e4d6,sft_train,numeral_system,standard,real,true,auto
3fded912,sft_train,numeral_system,standard,real,true,auto
4012ef57,sft_train,numeral_system,standard,real,true,auto
4026447b,sft_train,numeral_system,standard,real,true,auto
40509ae1,sft_train,numeral_system,standard,real,true,auto
4099f492,sft_train,numeral_system,standard,real,true,auto
41155960,grpo_holdout,numeral_system,standard,real,true,auto
413d1b7a,sft_train,numeral_system,standard,real,true,auto
415ba721,sft_train,numeral_system,standard,real,true,auto
418aedaf,sft_train,numeral_system,standard,real,true,auto
41a0797d,eval_holdout,numeral_system,standard,real,true,auto
41a344c7,sft_train,numeral_system,standard,real,true,auto
41ac5119,sft_train,numeral_system,standard,real,true,auto
41fafef0,sft_train,numeral_system,standard,real,true,auto
420648ce,sft_train,numeral_system,standard,real,true,auto
4210f55a,sft_train,numeral_system,standard,real,true,auto
42153944,sft_train,numeral_system,standard,real,true,auto
423a75de,sft_train,numeral_system,standard,real,true,auto
42716da3,sft_train,numeral_system,standard,real,true,auto
427a095d,sft_train,numeral_system,standard,real,true,auto
4290fdab,sft_train,numeral_system,standard,real,true,auto
429feb7b,sft_train,numeral_system,standard,real,true,auto
42a048bd,sft_train,numeral_system,standard,real,true,auto
42abd32f,sft_train,numeral_system,standard,real,true,auto
42c48e76,sft_train,numeral_system,standard,real,true,auto
43306a6a,sft_train,numeral_system,standard,real,true,auto
43a5b607,sft_train,numeral_system,standard,real,true,auto
43b6585b,sft_train,numeral_system,standard,real,true,auto
43cb0f5a,grpo_holdout,numeral_system,standard,real,true,auto
43e2cb66,sft_train,numeral_system,standard,real,true,auto
43f723c2,sft_train,numeral_system,standard,real,true,auto
4407deeb,grpo_holdout,numeral_system,standard,real,true,auto
4417bd1e,eval_holdout,numeral_system,standard,real,true,auto
444ca75d,sft_train,numeral_system,standard,real,true,auto
4460d62d,grpo_holdout,numeral_system,standard,real,true,auto
446fa429,sft_train,numeral_system,standard,real,true,auto
447a2756,eval_holdout,numeral_system,standard,real,true,auto
44a05272,eval_holdout,numeral_system,standard,real,true,auto
44e22bad,sft_train,numeral_system,standard,real,true,auto
44f7359a,grpo_holdout,numeral_system,standard,real,true,auto
45009147,sft_train,numeral_system,standard,real,true,auto
451a85d7,sft_train,numeral_system,standard,real,true,auto
45206b76,sft_train,numeral_system,standard,real,true,auto
452ea3df,sft_train,numeral_system,standard,real,true,auto
45bf0550,eval_holdout,numeral_system,standard,real,true,auto
45c0e0a1,sft_train,numeral_system,standard,real,true,auto
45e670b7,grpo_holdout,numeral_system,standard,real,true,auto
45f32158,sft_train,numeral_system,standard,real,true,auto
45f536ce,grpo_holdout,numeral_system,standard,real,true,auto
4607303c,sft_train,numeral_system,standard,real,true,auto
46284574,grpo_holdout,numeral_system,standard,real,true,auto
46674e34,sft_train,numeral_system,standard,real,true,auto
4697ae5c,sft_train,numeral_system,standard,real,true,auto
46b12e69,sft_train,numeral_system,standard,real,true,auto
47104fe0,sft_train,numeral_system,standard,real,true,auto
4714458f,sft_train,numeral_system,standard,real,true,auto
473d9dc5,grpo_holdout,numeral_system,standard,real,true,auto
476f0bb7,sft_train,numeral_system,standard,real,true,auto
479e567f,sft_train,numeral_system,standard,real,true,auto
47bf2d74,eval_holdout,numeral_system,standard,real,true,auto
47faec12,sft_train,numeral_system,standard,real,true,auto
487528d5,sft_train,numeral_system,standard,real,true,auto
48a5b6e8,sft_train,numeral_system,standard,real,true,auto
48ca9a81,sft_train,numeral_system,standard,real,true,auto
48d20d0e,sft_train,numeral_system,standard,real,true,auto
4902d607,grpo_holdout,numeral_system,standard,real,true,auto
49109864,sft_train,numeral_system,standard,real,true,auto
492bef35,eval_holdout,numeral_system,standard,real,true,auto
4931f8f6,grpo_holdout,numeral_system,standard,real,true,auto
49322650,sft_train,numeral_system,standard,real,true,auto
493c1c83,eval_holdout,numeral_system,standard,real,true,auto
494f4331,sft_train,numeral_system,standard,real,true,auto
499b6f06,sft_train,numeral_system,standard,real,true,auto
49d98ccc,sft_train,numeral_system,standard,real,true,auto
4a7f0ede,sft_train,numeral_system,standard,real,true,auto
4aa596ae,grpo_holdout,numeral_system,standard,real,true,auto
4abb7194,sft_train,numeral_system,standard,real,true,auto
4ac1279b,sft_train,numeral_system,standard,real,true,auto
4b15b4f2,sft_train,numeral_system,standard,real,true,auto
4b4984a0,sft_train,numeral_system,standard,real,true,auto
4b5860cc,sft_train,numeral_system,standard,real,true,auto
4b6f13bc,sft_train,numeral_system,standard,real,true,auto
4bc71cde,sft_train,numeral_system,standard,real,true,auto
4bc9f43a,eval_holdout,numeral_system,standard,real,true,auto
4c16bdc0,sft_train,numeral_system,standard,real,true,auto
4c1c674f,sft_train,numeral_system,standard,real,true,auto
4c301197,eval_holdout,numeral_system,standard,real,true,auto
4c51ee8a,sft_train,numeral_system,standard,real,true,auto
4c5922ab,sft_train,numeral_system,standard,real,true,auto
4c8fbdda,eval_holdout,numeral_system,standard,real,true,auto
4cab24aa,sft_train,numeral_system,standard,real,true,auto
4cd390ad,sft_train,numeral_system,standard,real,true,auto
4cdb6666,eval_holdout,numeral_system,standard,real,true,auto
4ce53a68,sft_train,numeral_system,standard,real,true,auto
4cea23b9,sft_train,numeral_system,standard,real,true,auto
4ced75d3,sft_train,numeral_system,standard,real,true,auto
4cf5c6c2,eval_holdout,numeral_system,standard,real,true,auto
4d3b5362,sft_train,numeral_system,standard,real,true,auto
4d4ff951,sft_train,numeral_system,standard,real,true,auto
