id,split
0a01cd3a,sft_train
0a039aa6,grpo_holdout
0a0698b2,sft_train
0a09555d,sft_train
0a1326f4,sft_train
0a15c5c7,grpo_holdout
0a195a74,sft_train
0a1988b2,grpo_holdout
0a1d7306,sft_train
0a28f8c0,sft_train
0a3c8962,sft_train
0a41d1b5,sft_train
0a41eb96,sft_train
0a45c663,sft_train
0a49dd70,sft_train
0a4b53b4,sft_train
0a4b6267,sft_train
0a4e0ecd,sft_train
0a50c4a8,sft_train
0a5c4c1e,grpo_holdout
0a5e80bf,sft_train
0a6d48aa,sft_train
0aa2c5bf,sft_train
0aaf8d39,sft_train
0ab0fe37,sft_train
0ab3d1de,sft_train
0abfab8b,sft_train
0ac03e7b,sft_train
0ac6606b,eval_holdout
0adca57b,sft_train
0af037a5,grpo_holdout
0af9158d,sft_train
0b14fbf1,sft_train
0b16458a,grpo_holdout
0b1e1afc,eval_holdout
0b23aa7c,sft_train
0b26be60,sft_train
0b2877ce,sft_train
0b2e6a46,sft_train
0b32a4fc,sft_train
0b34281a,sft_train
0b36cffd,sft_train
0b3cf93f,eval_holdout
0b404f15,grpo_holdout
0b45cd22,grpo_holdout
0b49997d,sft_train
0b56b953,sft_train
0b5d02f4,sft_train
0b632ea3,sft_train
0b6ca613,sft_train
0b701abd,sft_train
0b7cf346,sft_train
0b865eea,sft_train
0ba6498d,sft_train
0ba75bf1,sft_train
0ba9af93,sft_train
0babcba2,grpo_holdout
0bb4ba4c,sft_train
0bb4cc45,sft_train
0bb68c48,sft_train
0bbde542,sft_train
0bc6e675,sft_train
0bc7de44,sft_train
0bd0197c,sft_train
0bd41b01,sft_train
0bd7fe62,sft_train
0be4c157,sft_train
0be75541,sft_train
0c083613,sft_train
0c0955b1,sft_train
0c0adfe3,sft_train
0c1a09ce,sft_train
0c1ce16d,sft_train
0c2243ff,sft_train
0c2407ef,sft_train
0c26f842,sft_train
0c2e102c,sft_train
0c4e7430,sft_train
0c5cf3d9,sft_train
0c671b98,sft_train
0c7acd69,sft_train
0c88a3dc,sft_train
0c93ecfc,sft_train
0c9b74fc,sft_train
0ca24ac3,sft_train
0ca688d9,sft_train
0cb16796,sft_train
0cb88778,sft_train
0cbdf547,sft_train
0cbe2c1b,sft_train
0cc8d7c2,sft_train
0cce92d8,sft_train
0cd170a0,sft_train
0cddfe30,sft_train
0ceac403,sft_train
0cfc74d4,sft_train
0d069918,sft_train
0d0ab01d,grpo_holdout
0d10d1ae,sft_train
0d16ae24,sft_train
0d2f174c,sft_train
0d3974ba,sft_train
0d3d5c60,sft_train
0d473e1e,sft_train
0d4b2baa,sft_train
0d4dc849,sft_train
0d55039a,sft_train
0d5d89ea,sft_train
0d61b6e0,sft_train
0d69dc5d,sft_train
0d6d428a,sft_train
0d6e3c06,sft_train
0d7269a5,sft_train
0d753b10,sft_train
0d7aacfc,sft_train
0d9242cb,grpo_holdout
0da5e774,sft_train
0da71d35,sft_train
0daa32de,sft_train
0dad87bf,sft_train
0dc5fa8a,sft_train
0dc8c0f2,sft_train
0dcacfab,sft_train
0dcdd12b,sft_train
0dcfd566,eval_holdout
0dd5caf4,sft_train
0dd90079,sft_train
0ddca8bf,sft_train
0de6c2ae,sft_train
0df8306a,sft_train
0dfd7674,sft_train
0dffa332,grpo_holdout
0e009c6d,sft_train
0e02a8df,sft_train
0e0b13ac,sft_train
0e18fe92,sft_train
0e19e1bb,sft_train
0e25b790,grpo_holdout
0e2636ae,sft_train
0e2d6796,sft_train
0e3519cd,sft_train
0e375364,sft_train
0e3962f6,sft_train
0e3d5b3d,sft_train
0e4107aa,sft_train
0e467c7b,sft_train
0e46fd1d,sft_train
0e4795a7,sft_train
0e50e177,grpo_holdout
0e5846dd,sft_train
0e5b7624,sft_train
0e653f2b,eval_holdout
0e700e9d,sft_train
0e70c867,sft_train
0e745bd8,sft_train
0e7a6920,sft_train
0e7f299d,sft_train
0e7fb350,sft_train
0e81751f,sft_train
0e865577,sft_train
0e897e03,sft_train
0e93fbf6,sft_train
0ea93e44,grpo_holdout
0eb5030b,sft_train
0eb6931c,sft_train
0eba0e15,sft_train
0ec03576,sft_train
0ec04296,sft_train
0ec17d2e,sft_train
0ecdee5a,grpo_holdout
0ed7056a,grpo_holdout
0edcbaff,sft_train
0ee2b6f4,sft_train
0effe408,sft_train
0f0536de,sft_train
0f067a67,sft_train
0f0a0b78,sft_train
0f0e199c,sft_train
0f14cdfd,sft_train
0f16e113,grpo_holdout
0f17279e,sft_train
0f1bc0ff,sft_train
0f26a837,sft_train
0f2dec86,grpo_holdout
0f2fa7dd,sft_train
0f56374e,sft_train
0f59f534,sft_train
0f5ad104,sft_train
0f614833,grpo_holdout
0f635582,sft_train
0f7337a1,sft_train
0f74fa8e,sft_train
0f7be6a8,sft_train
0f7d64e7,sft_train
0f7ddd75,sft_train
0f8fe647,sft_train
0fa2efa8,grpo_holdout
0fa58210,sft_train
0fb02b67,sft_train
0fb5ac48,eval_holdout
0fbffd08,sft_train
0fccfb06,sft_train
0fd289d8,sft_train
0fd8b43e,eval_holdout
0fdc689e,sft_train
0fe06e8c,grpo_holdout
0ff02d68,sft_train
0ff70513,sft_train
0ff72554,sft_train
100c650a,grpo_holdout
100e280a,sft_train
101410e4,sft_train
10176ad8,sft_train
1019ee55,sft_train
101e6f80,sft_train
1021cb76,sft_train
1029945a,eval_holdout
1029ef5a,sft_train
103b4e09,sft_train
10491812,sft_train
104dc8aa,grpo_holdout
105255db,sft_train
1054486f,sft_train
105c8b72,sft_train
1061a824,grpo_holdout
1066f978,sft_train
106aeb25,sft_train
107badb0,sft_train
10899bee,sft_train
108af4d3,sft_train
108e69ef,sft_train
108f1feb,sft_train
109a6016,sft_train
10a7cc36,sft_train
10b19ba1,sft_train
10b1ffc8,sft_train
10cac3bd,sft_train
10d29630,sft_train
10d7bd1b,sft_train
10dfe5c5,sft_train
10e0b5fd,sft_train
10e3585f,eval_holdout
10e6a430,eval_holdout
10effb36,sft_train
10f1809a,sft_train
10f9fc82,eval_holdout
10fdae00,grpo_holdout
10ff9431,sft_train
10ffc5ea,eval_holdout
1104945c,sft_train
11084f88,eval_holdout
1111a663,sft_train
111296b0,eval_holdout
1112ec96,eval_holdout
111e3b8e,sft_train
111e5397,sft_train
112586df,sft_train
1126e314,sft_train
112bd01f,sft_train
112f8c9a,sft_train
11324eed,sft_train
1135c3bb,sft_train
113ee3b2,sft_train
1141c3ae,eval_holdout
1145fa6f,sft_train
1149ec8f,sft_train
114a41e3,sft_train
114a7439,sft_train
114a8d85,sft_train
11538779,sft_train
115de3e2,eval_holdout
11697763,sft_train
116a25e1,sft_train
116b3007,sft_train
1174ceb5,sft_train
1179a56c,eval_holdout
117b4e53,sft_train
118889da,sft_train
118b6643,sft_train
118b7024,sft_train
118f8c86,sft_train
119fa9e1,sft_train
11a3d729,grpo_holdout
11a8af02,sft_train
11b7435d,sft_train
11bfb329,sft_train
11d08160,sft_train
11d16271,grpo_holdout
11d6c32f,sft_train
11dd396a,sft_train
11de2009,sft_train
11e0cf99,sft_train
11f62c83,sft_train
12009c93,eval_holdout
12154247,sft_train
121ab697,sft_train
121fdc80,sft_train
122d207c,sft_train
12368f5f,grpo_holdout
12470e5a,eval_holdout
1249ddb4,sft_train
124bc762,sft_train
124db55f,sft_train
125e2a23,sft_train
126276d6,sft_train
126caa2e,sft_train
1271e669,eval_holdout
12734c90,sft_train
127b232a,eval_holdout
127bf9be,eval_holdout
1282c5c5,eval_holdout
12897b38,sft_train
1294a3af,eval_holdout
1298c980,sft_train
129ce1ed,eval_holdout
129d29e1,sft_train
12a79912,sft_train
12aaa60c,eval_holdout
12cce7b5,sft_train
12d4a2df,eval_holdout
12da0da7,eval_holdout
12e0ac8c,grpo_holdout
12e6f711,eval_holdout
12e947ca,sft_train
12fd5b6c,sft_train
12fe3d99,eval_holdout
13009e35,sft_train
1302c7df,sft_train
13042e4a,sft_train
130a5dff,sft_train
130d51dc,eval_holdout
13121172,sft_train
1322241b,sft_train
132d4a51,sft_train
132ec6ae,sft_train
13343e94,sft_train
13394598,sft_train
1340260d,eval_holdout
1347c69f,sft_train
135476cf,sft_train
1369abb7,sft_train
136efb63,eval_holdout
136ff653,sft_train
136ffda9,eval_holdout
137bb1f4,grpo_holdout
137f1be6,eval_holdout
1382b4f7,sft_train
13881f2a,sft_train
13892a7c,sft_train
13912aeb,sft_train
1395de7d,sft_train
13ad7bce,sft_train
13ae247c,sft_train
13aeb4e7,sft_train
13c36657,sft_train
13c8ae90,eval_holdout
13d697de,sft_train
13db9692,sft_train
13ee1abb,grpo_holdout
13eebd6e,sft_train
13eebe61,sft_train
13f40f19,sft_train
13f76716,eval_holdout
1405557f,sft_train
140d8ce7,eval_holdout
140fc23e,sft_train
1411152e,grpo_holdout
1419a453,sft_train
141ab6ac,sft_train
142331df,sft_train
14272919,sft_train
142a54ef,sft_train
1433b037,sft_train
143627c4,eval_holdout
143ba63e,grpo_holdout
143c78e0,eval_holdout
143d4f8f,sft_train
144a3e31,sft_train
1450fbc4,sft_train
145454da,sft_train
14570aeb,eval_holdout
145c9296,grpo_holdout
14742dd8,sft_train
147b4c3c,sft_train
14856575,eval_holdout
148fd92c,sft_train
14905278,grpo_holdout
14917709,sft_train
14917af8,sft_train
14955cab,sft_train
1496dfeb,sft_train
1497f970,sft_train
14a30d8f,eval_holdout
14a31439,sft_train
14a72508,sft_train
14af731d,sft_train
14afa3e7,sft_train
14c7561e,sft_train
14cca3a2,sft_train
14cfeac3,grpo_holdout
14d74a0b,eval_holdout
14dc1dbb,eval_holdout
14df3496,sft_train
14e06c76,sft_train
14ecec31,sft_train
14fd5550,sft_train
15027e5b,grpo_holdout
150360a5,eval_holdout
1509bbb0,sft_train
15173bd1,sft_train
1520fb1d,sft_train
1521c036,sft_train
152559af,eval_holdout
1526c35d,sft_train
1528c054,grpo_holdout
15305f6a,sft_train
1532c0d1,sft_train
1538a909,grpo_holdout
1542039b,eval_holdout
155b4694,sft_train
1561edaf,eval_holdout
1564de32,sft_train
157228d7,sft_train
157f8266,sft_train
15805129,sft_train
1580f498,sft_train
1596356e,sft_train
159f713c,sft_train
15a1d279,sft_train
15b1b62e,grpo_holdout
15cf49bb,eval_holdout
15d108f2,eval_holdout
15d1668d,grpo_holdout
15daf9bf,sft_train
15e14d1e,sft_train
15e79ae0,grpo_holdout
15f17f77,sft_train
16056413,sft_train
16122fba,sft_train
161667cd,sft_train
16186320,sft_train
161ca0ab,sft_train
161d4390,grpo_holdout
162f9eb3,sft_train
163db2d8,grpo_holdout
16436182,sft_train
164b3241,sft_train
164f1fd0,eval_holdout
164f3ee2,sft_train
1654bd39,sft_train
165df245,sft_train
16642d10,sft_train
16762e77,sft_train
168b5071,sft_train
16a09dd6,grpo_holdout
16a0cb8a,sft_train
16b45644,sft_train
16b6326b,sft_train
16bae9a9,sft_train
16cec7b7,grpo_holdout
16cf827a,eval_holdout
16d0c65e,sft_train
16d72830,sft_train
16db2c74,sft_train
16e151ec,eval_holdout
16e73f0e,sft_train
16e7c742,sft_train
16f90037,eval_holdout
16fa37e8,sft_train
16fac7bb,sft_train
17038d51,sft_train
1709e73f,sft_train
1722a63c,sft_train
1723747c,sft_train
17288b98,sft_train
172d2417,sft_train
1741e260,eval_holdout
17479d8b,sft_train
175345c2,sft_train
175db82b,sft_train
1779c616,sft_train
177b7d80,sft_train
177d60f2,sft_train
17807ff5,eval_holdout
1785b78c,sft_train
17a00c5a,sft_train
17c4b57e,sft_train
17c85389,grpo_holdout
17c98340,sft_train
17d40290,grpo_holdout
17d4849f,sft_train
17d4aac4,sft_train
17d62f7a,eval_holdout
17de6d6d,grpo_holdout
17df2ad5,sft_train
17e513fd,sft_train
17f7fb09,sft_train
17f99539,sft_train
17fc6883,eval_holdout
17fd9612,sft_train
1815089c,sft_train
18195366,sft_train
18209948,sft_train
18268687,grpo_holdout
183e90da,sft_train
183f27ca,sft_train
1845347a,sft_train
184b74cd,sft_train
18544cb0,grpo_holdout
18564041,sft_train
18570e64,eval_holdout
185da1bb,grpo_holdout
18602be3,sft_train
1861c08f,sft_train
186ade13,eval_holdout
186cccdf,sft_train
18781580,sft_train
188111de,sft_train
18840879,sft_train
188615db,sft_train
188fe6d4,eval_holdout
18962913,grpo_holdout
18997574,grpo_holdout
18a44fbc,sft_train
18ab3864,sft_train
18ad64a2,sft_train
18b856d8,sft_train
18bb040b,sft_train
18bdf2cb,sft_train
18c0a23b,sft_train
18c54744,sft_train
18c797f1,eval_holdout
18cdf0fa,sft_train
18e3cbd7,sft_train
18ffcc39,sft_train
1907bede,sft_train
190b9dad,grpo_holdout
190c6205,sft_train
190ce176,sft_train
1914af14,sft_train
191ef87e,sft_train
19291958,sft_train
192c5984,sft_train
193cf3fa,sft_train
1950808e,sft_train
1954342b,sft_train
196959f6,grpo_holdout
1970e965,sft_train
1971fc80,sft_train
1975d976,eval_holdout
197728ae,grpo_holdout
19c0c295,sft_train
19ce7c8e,sft_train
19d26998,sft_train
19dbc251,sft_train
19e10e14,sft_train
19f0e899,sft_train
19f4b3d6,grpo_holdout
19fdeffb,sft_train
1a0adb89,sft_train
1a19fbbe,sft_train
1a1a4fd7,sft_train
1a20cfff,eval_holdout
1a28140b,sft_train
1a2ac571,sft_train
1a337ccc,sft_train
1a38a97d,sft_train
1a45fef2,sft_train
1a4da9d9,grpo_holdout
1a5fa647,sft_train
1a636841,sft_train
1a6c0053,sft_train
1a70ea7d,sft_train
1a7a041f,sft_train
1a7c8520,sft_train
1a7f4579,sft_train
1a813172,sft_train
1a862653,sft_train
1a9e3bb4,sft_train
1a9fd84d,sft_train
1aa75658,sft_train
1ab7444c,eval_holdout
1abaffca,sft_train
1ac381a3,sft_train
1ac84225,sft_train
1acf4fe4,grpo_holdout
1adac02d,sft_train
1aec45f5,sft_train
1af4f53a,sft_train
1afd4ae3,sft_train
1b009079,sft_train
1b09c95d,sft_train
1b1ab22a,sft_train
1b36ce68,sft_train
1b3891f3,sft_train
1b3f1b19,grpo_holdout
1b562504,sft_train
1b5744e7,sft_train
1b5a086b,sft_train
1b5cab20,grpo_holdout
1b616202,sft_train
1b76590c,eval_holdout
1b7defa3,grpo_holdout
1b7e17d4,sft_train
1b816c65,sft_train
1b818620,sft_train
1ba0e448,sft_train
1bb814a1,sft_train
1bc458f8,sft_train
1bc85bd9,sft_train
1bca6ce6,sft_train
1bcd2b16,sft_train
1bd77a66,sft_train
1bde7dfb,sft_train
1bdf5733,sft_train
1be1e238,grpo_holdout
1bea1a7b,sft_train
1bf3f0f1,sft_train
1bf84ce3,eval_holdout
1bfd4975,grpo_holdout
1c06d4f8,sft_train
1c12abfd,sft_train
1c163ca8,sft_train
1c19ad3e,grpo_holdout
1c27ef41,grpo_holdout
1c2a3c5b,sft_train
1c2df526,sft_train
1c3752f1,sft_train
1c37e8fe,sft_train
1c3f2ff9,sft_train
1c41e87d,sft_train
1c4861e6,sft_train
1c48f9aa,sft_train
1c4ac945,sft_train
1c4fe8b4,sft_train
1c52091e,sft_train
1c52ec13,sft_train
1c566511,sft_train
1c5a5098,grpo_holdout
1c671acc,sft_train
1c7a0091,eval_holdout
1c7c1246,sft_train
1c890d3e,sft_train
1c95d803,eval_holdout
1ca8b33a,sft_train
1ca8e087,sft_train
1cb4d524,sft_train
1cf8fadd,sft_train
1d08947a,sft_train
1d0cd959,sft_train
1d0f6d85,sft_train
1d10ccaf,sft_train
1d201637,sft_train
1d2a87c3,sft_train
1d32836c,sft_train
1d32e66f,sft_train
1d342a52,sft_train
1d3a602c,grpo_holdout
1d3a8077,sft_train
1d3ae978,sft_train
1d47b46e,grpo_holdout
1d56b7ba,eval_holdout
1d5ad68a,eval_holdout
1d6c587d,sft_train
1d729bb1,sft_train
1d79fe85,sft_train
1d8d8655,sft_train
1d92ba5d,sft_train
1d930d32,sft_train
1d99a2ac,grpo_holdout
1d9e08a8,grpo_holdout
1da4f2db,sft_train
1db0c6fe,sft_train
1db21126,sft_train
1dba764b,sft_train
1dbcad28,sft_train
1dce2690,eval_holdout
1dd697e1,grpo_holdout
1dd6b538,sft_train
1dd89b37,sft_train
1dde1e65,sft_train
1de7225c,sft_train
1de81a6f,sft_train
1deaf759,sft_train
1df17458,sft_train
1df58a03,sft_train
1df786ed,eval_holdout
1dfb1f3d,sft_train
1e0d1322,sft_train
1e0f6678,sft_train
1e18df16,sft_train
1e248995,grpo_holdout
1e2de753,sft_train
1e30d2a0,grpo_holdout
1e378206,sft_train
1e3e930a,sft_train
1e581ebe,grpo_holdout
1e5aeac7,sft_train
1e677e2c,grpo_holdout
1e6792e6,sft_train
1e7b12ac,eval_holdout
1e818af1,eval_holdout
1e86ac86,sft_train
1e86b3a7,sft_train
1e8cf9c5,sft_train
1e9308a9,grpo_holdout
1e99e10f,grpo_holdout
1e99e3e2,sft_train
1e9b66f0,sft_train
1eaf6228,sft_train
1eb16797,sft_train
1ebf99aa,sft_train
1ed2944a,eval_holdout
1ed83cae,sft_train
1ee26ca9,eval_holdout
1ee54412,sft_train
1ef25240,sft_train
1ef440dc,eval_holdout
1ef44724,sft_train
1ef51442,grpo_holdout
1effebd0,sft_train
1f021dd2,sft_train
1f04fa8d,eval_holdout
1f0674b0,sft_train
1f07abea,sft_train
1f0fbe5f,grpo_holdout
1f1292d6,grpo_holdout
1f226652,sft_train
1f2f6b29,sft_train
1f30afb9,sft_train
1f3e4a1e,sft_train
1f445c5e,grpo_holdout
1f4a566c,sft_train
1f4c8169,sft_train
1f549473,sft_train
1f5f071b,grpo_holdout
1f69a85f,sft_train
1f6c2fd9,sft_train
1f73f1f0,sft_train
1f7407ed,sft_train
1f8b6b98,sft_train
1f8cf5be,sft_train
1fa373db,sft_train
1fa37461,grpo_holdout
1fa88224,grpo_holdout
1fb05006,sft_train
1fba92ee,sft_train
1fbfca5d,sft_train
1fc44ef7,sft_train
1fcbbb93,sft_train
1fcdff78,grpo_holdout
1fd310dc,sft_train
1fd4d961,sft_train
1fd65d86,sft_train
1fd84ab1,sft_train
1fde04cc,sft_train
1fe9b923,sft_train
1fefd874,grpo_holdout
20010db2,sft_train
20052c2f,sft_train
201255d5,grpo_holdout
201b150e,sft_train
201dfb1c,sft_train
202af98d,sft_train
20326646,sft_train
20333a1f,sft_train
203576de,sft_train
203aee7d,sft_train
206c4406,sft_train
20744ce8,sft_train
2074e2dd,sft_train
2077d3da,sft_train
207ab66f,sft_train
2087df86,grpo_holdout
20924dd4,sft_train
209884a3,sft_train
209c43f0,sft_train
209e62c5,sft_train
209fdbf3,grpo_holdout
20a537e6,sft_train
20abedb7,eval_holdout
20b581ce,sft_train
20b7fcad,eval_holdout
20b8af89,sft_train
20c15ca0,sft_train
20c252d7,sft_train
20c4f9ff,grpo_holdout
20cdbdb1,sft_train
20d3e997,sft_train
20d62620,sft_train
20ea1dc6,sft_train
20eecd8a,sft_train
20f3b869,grpo_holdout
2106285f,sft_train
210f5249,sft_train
21115993,sft_train
2115c9be,sft_train
211b86cc,sft_train
21245d76,sft_train
21261dc6,grpo_holdout
21312779,sft_train
2136dd4f,sft_train
214d0570,sft_train
215050ec,grpo_holdout
21519be7,sft_train
2156a812,sft_train
215cc608,eval_holdout
215edb1a,sft_train
215fda9c,sft_train
21689421,eval_holdout
217859ae,eval_holdout
2187585a,sft_train
218b0228,sft_train
219f4637,sft_train
21a1f39c,sft_train
21b09667,sft_train
21b173bd,sft_train
21b7ef2c,sft_train
21b90d9f,sft_train
21bb468f,sft_train
21bbe611,sft_train
21bd1251,eval_holdout
21c09ced,sft_train
21ca54bb,grpo_holdout
21d4018f,sft_train
21d9de4c,sft_train
21e2511d,sft_train
21e46a71,sft_train
21fa96be,sft_train
22045c05,sft_train
22097b2d,eval_holdout
2212ccb3,eval_holdout
22151c0e,grpo_holdout
221798d9,sft_train
22288152,eval_holdout
2230fad0,sft_train
2240e226,sft_train
224efda1,sft_train
22514367,sft_train
226cbdf8,sft_train
226fcc6c,sft_train
227edfe3,grpo_holdout
22844f06,sft_train
