id,split,diagnostic_type,diagnostic_subtype,source_mode,eval_eligible,split_policy
06940ba0,sft_train,unit_conversion,standard,real,true,auto
06a9fd5b,sft_train,unit_conversion,standard,real,true,auto
06b23a36,eval_holdout,unit_conversion,standard,real,true,auto
06ef5c5c,sft_train,unit_conversion,standard,real,true,auto
07097221,sft_train,unit_conversion,standard,real,true,auto
070991c8,sft_train,unit_conversion,standard,real,true,auto
070e986f,sft_train,unit_conversion,standard,real,true,auto
0712d262,sft_train,unit_conversion,standard,real,true,auto
0718c7c7,sft_train,unit_conversion,standard,real,true,auto
07417dd5,sft_train,unit_conversion,standard,real,true,auto
075b9aec,grpo_holdout,unit_conversion,standard,real,true,auto
07735828,sft_train,unit_conversion,standard,real,true,auto
077cfc0b,sft_train,unit_conversion,standard,real,true,auto
078cfc7b,grpo_holdout,unit_conversion,standard,real,true,auto
07d4f5a6,sft_train,unit_conversion,standard,real,true,auto
07f8b9ab,sft_train,unit_conversion,standard,real,true,auto
081736c8,sft_train,unit_conversion,standard,real,true,auto
082c1a06,sft_train,unit_conversion,standard,real,true,auto
083882c7,sft_train,unit_conversion,standard,real,true,auto
0839e9e0,sft_train,unit_conversion,standard,real,true,auto
084f0513,grpo_holdout,unit_conversion,standard,real,true,auto
087cc5ba,sft_train,unit_conversion,standard,real,true,auto
08aa9210,sft_train,unit_conversion,standard,real,true,auto
092ce1c8,eval_holdout,unit_conversion,standard,real,true,auto
0980b3e6,grpo_holdout,unit_conversion,standard,real,true,auto
09832849,sft_train,unit_conversion,standard,real,true,auto
0988e4dd,sft_train,unit_conversion,standard,real,true,auto
099b55fe,sft_train,unit_conversion,standard,real,true,auto
09a4e845,sft_train,unit_conversion,standard,real,true,auto
09eb1f7e,sft_train,unit_conversion,standard,real,true,auto
0a01cd3a,sft_train,unit_conversion,standard,real,true,auto
0a0698b2,sft_train,unit_conversion,standard,real,true,auto
0a28f8c0,sft_train,unit_conversion,standard,real,true,auto
0a49dd70,sft_train,unit_conversion,standard,real,true,auto
0ac03e7b,sft_train,unit_conversion,standard,real,true,auto
0af9158d,sft_train,unit_conversion,standard,real,true,auto
0b36cffd,sft_train,unit_conversion,standard,real,true,auto
0b865eea,sft_train,unit_conversion,standard,real,true,auto
0ba6498d,sft_train,unit_conversion,standard,real,true,auto
0bbde542,sft_train,unit_conversion,standard,real,true,auto
0bc7de44,sft_train,unit_conversion,standard,real,true,auto
0be4c157,sft_train,unit_conversion,standard,real,true,auto
0be75541,sft_train,unit_conversion,standard,real,true,auto
0c26f842,sft_train,unit_conversion,standard,real,true,auto
0c2e102c,sft_train,unit_conversion,standard,real,true,auto
0ca24ac3,sft_train,unit_conversion,standard,real,true,auto
0cbe2c1b,sft_train,unit_conversion,standard,real,true,auto
0d0ab01d,grpo_holdout,unit_conversion,standard,real,true,auto
0d10d1ae,sft_train,unit_conversion,standard,real,true,auto
0d3974ba,sft_train,unit_conversion,standard,real,true,auto
0d3d5c60,sft_train,unit_conversion,standard,real,true,auto
0d6e3c06,sft_train,unit_conversion,standard,real,true,auto
0d9242cb,grpo_holdout,unit_conversion,standard,real,true,auto
0daa32de,sft_train,unit_conversion,standard,real,true,auto
0dc8c0f2,sft_train,unit_conversion,standard,real,true,auto
0dffa332,grpo_holdout,unit_conversion,standard,real,true,auto
0e18fe92,sft_train,unit_conversion,standard,real,true,auto
0e19e1bb,sft_train,unit_conversion,standard,real,true,auto
0e2636ae,sft_train,unit_conversion,standard,real,true,auto
0e3519cd,sft_train,unit_conversion,standard,real,true,auto
0e467c7b,sft_train,unit_conversion,standard,real,true,auto
0e5b7624,sft_train,unit_conversion,standard,real,true,auto
0e653f2b,eval_holdout,unit_conversion,standard,real,true,auto
0edcbaff,sft_train,unit_conversion,standard,real,true,auto
0f26a837,sft_train,unit_conversion,standard,real,true,auto
0f635582,sft_train,unit_conversion,standard,real,true,auto
0f7337a1,sft_train,unit_conversion,standard,real,true,auto
0fbffd08,sft_train,unit_conversion,standard,real,true,auto
0fccfb06,sft_train,unit_conversion,standard,real,true,auto
0fd8b43e,eval_holdout,unit_conversion,standard,real,true,auto
0fdc689e,sft_train,unit_conversion,standard,real,true,auto
0ff02d68,sft_train,unit_conversion,standard,real,true,auto
10176ad8,sft_train,unit_conversion,standard,real,true,auto
1061a824,grpo_holdout,unit_conversion,standard,real,true,auto
108f1feb,sft_train,unit_conversion,standard,real,true,auto
10b1ffc8,sft_train,unit_conversion,standard,real,true,auto
10e0b5fd,sft_train,unit_conversion,standard,real,true,auto
10e3585f,eval_holdout,unit_conversion,standard,real,true,auto
10ffc5ea,eval_holdout,unit_conversion,standard,real,true,auto
1141c3ae,eval_holdout,unit_conversion,standard,real,true,auto
116a25e1,sft_train,unit_conversion,standard,real,true,auto
118b7024,sft_train,unit_conversion,standard,real,true,auto
11de2009,sft_train,unit_conversion,standard,real,true,auto
12009c93,eval_holdout,unit_conversion,standard,real,true,auto
125e2a23,sft_train,unit_conversion,standard,real,true,auto
12cce7b5,sft_train,unit_conversion,standard,real,true,auto
13121172,sft_train,unit_conversion,standard,real,true,auto
132d4a51,sft_train,unit_conversion,standard,real,true,auto
135476cf,sft_train,unit_conversion,standard,real,true,auto
137bb1f4,grpo_holdout,unit_conversion,standard,real,true,auto
137f1be6,eval_holdout,unit_conversion,standard,real,true,auto
1382b4f7,sft_train,unit_conversion,standard,real,true,auto
13d697de,sft_train,unit_conversion,standard,real,true,auto
1405557f,sft_train,unit_conversion,standard,real,true,auto
1411152e,grpo_holdout,unit_conversion,standard,real,true,auto
141ab6ac,sft_train,unit_conversion,standard,real,true,auto
142331df,sft_train,unit_conversion,standard,real,true,auto
14570aeb,eval_holdout,unit_conversion,standard,real,true,auto
14917709,sft_train,unit_conversion,standard,real,true,auto
14cca3a2,sft_train,unit_conversion,standard,real,true,auto
14dc1dbb,eval_holdout,unit_conversion,standard,real,true,auto
15027e5b,grpo_holdout,unit_conversion,standard,real,true,auto
15173bd1,sft_train,unit_conversion,standard,real,true,auto
1521c036,sft_train,unit_conversion,standard,real,true,auto
1561edaf,eval_holdout,unit_conversion,standard,real,true,auto
15b1b62e,grpo_holdout,unit_conversion,standard,real,true,auto
15e14d1e,sft_train,unit_conversion,standard,real,true,auto
15f17f77,sft_train,unit_conversion,standard,real,true,auto
161ca0ab,sft_train,unit_conversion,standard,real,true,auto
16762e77,sft_train,unit_conversion,standard,real,true,auto
16a0cb8a,sft_train,unit_conversion,standard,real,true,auto
16b6326b,sft_train,unit_conversion,standard,real,true,auto
16bae9a9,sft_train,unit_conversion,standard,real,true,auto
16f90037,eval_holdout,unit_conversion,standard,real,true,auto
16fa37e8,sft_train,unit_conversion,standard,real,true,auto
16fac7bb,sft_train,unit_conversion,standard,real,true,auto
17038d51,sft_train,unit_conversion,standard,real,true,auto
1722a63c,sft_train,unit_conversion,standard,real,true,auto
175db82b,sft_train,unit_conversion,standard,real,true,auto
17c4b57e,sft_train,unit_conversion,standard,real,true,auto
17c85389,grpo_holdout,unit_conversion,standard,real,true,auto
17d4aac4,sft_train,unit_conversion,standard,real,true,auto
17de6d6d,grpo_holdout,unit_conversion,standard,real,true,auto
17e513fd,sft_train,unit_conversion,standard,real,true,auto
17f99539,sft_train,unit_conversion,standard,real,true,auto
18195366,sft_train,unit_conversion,standard,real,true,auto
18209948,sft_train,unit_conversion,standard,real,true,auto
18a44fbc,sft_train,unit_conversion,standard,real,true,auto
18ad64a2,sft_train,unit_conversion,standard,real,true,auto
18bb040b,sft_train,unit_conversion,standard,real,true,auto
18c0a23b,sft_train,unit_conversion,standard,real,true,auto
18e3cbd7,sft_train,unit_conversion,standard,real,true,auto
1914af14,sft_train,unit_conversion,standard,real,true,auto
1a1a4fd7,sft_train,unit_conversion,standard,real,true,auto
1a20cfff,eval_holdout,unit_conversion,standard,real,true,auto
1a38a97d,sft_train,unit_conversion,standard,real,true,auto
1a45fef2,sft_train,unit_conversion,standard,real,true,auto
1a4da9d9,grpo_holdout,unit_conversion,standard,real,true,auto
1a70ea7d,sft_train,unit_conversion,standard,real,true,auto
1a9fd84d,sft_train,unit_conversion,standard,real,true,auto
1ac381a3,sft_train,unit_conversion,standard,real,true,auto
1ac84225,sft_train,unit_conversion,standard,real,true,auto
1afd4ae3,sft_train,unit_conversion,standard,real,true,auto
1b009079,sft_train,unit_conversion,standard,real,true,auto
1b09c95d,sft_train,unit_conversion,standard,real,true,auto
1b7defa3,grpo_holdout,unit_conversion,standard,real,true,auto
1bca6ce6,sft_train,unit_conversion,standard,real,true,auto
1bdf5733,sft_train,unit_conversion,standard,real,true,auto
1be1e238,grpo_holdout,unit_conversion,standard,real,true,auto
1bf3f0f1,sft_train,unit_conversion,standard,real,true,auto
1bfd4975,grpo_holdout,unit_conversion,standard,real,true,auto
1c4fe8b4,sft_train,unit_conversion,standard,real,true,auto
1c95d803,eval_holdout,unit_conversion,standard,real,true,auto
1ca8b33a,sft_train,unit_conversion,standard,real,true,auto
1d0f6d85,sft_train,unit_conversion,standard,real,true,auto
1dd89b37,sft_train,unit_conversion,standard,real,true,auto
1df58a03,sft_train,unit_conversion,standard,real,true,auto
1e30d2a0,grpo_holdout,unit_conversion,standard,real,true,auto
1e6792e6,sft_train,unit_conversion,standard,real,true,auto
1e7b12ac,eval_holdout,unit_conversion,standard,real,true,auto
1e818af1,eval_holdout,unit_conversion,standard,real,true,auto
1e99e3e2,sft_train,unit_conversion,standard,real,true,auto
1e9b66f0,sft_train,unit_conversion,standard,real,true,auto
1f021dd2,sft_train,unit_conversion,standard,real,true,auto
1f3e4a1e,sft_train,unit_conversion,standard,real,true,auto
1f5f071b,grpo_holdout,unit_conversion,standard,real,true,auto
1f8cf5be,sft_train,unit_conversion,standard,real,true,auto
20b8af89,sft_train,unit_conversion,standard,real,true,auto
20c4f9ff,grpo_holdout,unit_conversion,standard,real,true,auto
210f5249,sft_train,unit_conversion,standard,real,true,auto
2115c9be,sft_train,unit_conversion,standard,real,true,auto
2136dd4f,sft_train,unit_conversion,standard,real,true,auto
21a1f39c,sft_train,unit_conversion,standard,real,true,auto
21b173bd,sft_train,unit_conversion,standard,real,true,auto
21bb468f,sft_train,unit_conversion,standard,real,true,auto
21e46a71,sft_train,unit_conversion,standard,real,true,auto
22097b2d,eval_holdout,unit_conversion,standard,real,true,auto
2240e226,sft_train,unit_conversion,standard,real,true,auto
226fcc6c,sft_train,unit_conversion,standard,real,true,auto
229fe09d,sft_train,unit_conversion,standard,real,true,auto
22a82f3f,sft_train,unit_conversion,standard,real,true,auto
231d9754,sft_train,unit_conversion,standard,real,true,auto
232f1f16,eval_holdout,unit_conversion,standard,real,true,auto
238ce191,grpo_holdout,unit_conversion,standard,real,true,auto
239f496a,sft_train,unit_conversion,standard,real,true,auto
23d3fb34,sft_train,unit_conversion,standard,real,true,auto
23ec50f8,sft_train,unit_conversion,standard,real,true,auto
23f51e82,grpo_holdout,unit_conversion,standard,real,true,auto
23f6ead8,eval_holdout,unit_conversion,standard,real,true,auto
2425d9ff,sft_train,unit_conversion,standard,real,true,auto
24595132,sft_train,unit_conversion,standard,real,true,auto
2464f187,sft_train,unit_conversion,standard,real,true,auto
24e662dd,sft_train,unit_conversion,standard,real,true,auto
24eb3401,eval_holdout,unit_conversion,standard,real,true,auto
250416b2,sft_train,unit_conversion,standard,real,true,auto
250ed426,sft_train,unit_conversion,standard,real,true,auto
25211342,sft_train,unit_conversion,standard,real,true,auto
254511be,sft_train,unit_conversion,standard,real,true,auto
254dee03,sft_train,unit_conversion,standard,real,true,auto
259dc76d,sft_train,unit_conversion,standard,real,true,auto
25e74395,sft_train,unit_conversion,standard,real,true,auto
2600cbae,sft_train,unit_conversion,standard,real,true,auto
2652af6d,sft_train,unit_conversion,standard,real,true,auto
2658bb0d,sft_train,unit_conversion,standard,real,true,auto
26e6819a,sft_train,unit_conversion,standard,real,true,auto
2716c739,sft_train,unit_conversion,standard,real,true,auto
27282440,eval_holdout,unit_conversion,standard,real,true,auto
272bb510,sft_train,unit_conversion,standard,real,true,auto
27b39648,sft_train,unit_conversion,standard,real,true,auto
281215d1,sft_train,unit_conversion,standard,real,true,auto
288ba5ad,sft_train,unit_conversion,standard,real,true,auto
289ed2c5,sft_train,unit_conversion,standard,real,true,auto
289f7215,sft_train,unit_conversion,standard,real,true,auto
28c7a0cf,sft_train,unit_conversion,standard,real,true,auto
28eabe84,grpo_holdout,unit_conversion,standard,real,true,auto
2964daa3,sft_train,unit_conversion,standard,real,true,auto
29a628b0,eval_holdout,unit_conversion,standard,real,true,auto
29b79c2b,sft_train,unit_conversion,standard,real,true,auto
2a4de31a,sft_train,unit_conversion,standard,real,true,auto
2a57aa45,sft_train,unit_conversion,standard,real,true,auto
2a838077,sft_train,unit_conversion,standard,real,true,auto
2ad8d85d,eval_holdout,unit_conversion,standard,real,true,auto
2af08815,sft_train,unit_conversion,standard,real,true,auto
2b4d5475,sft_train,unit_conversion,standard,real,true,auto
2ba2b3b4,sft_train,unit_conversion,standard,real,true,auto
2bbad17a,sft_train,unit_conversion,standard,real,true,auto
2bc0533d,sft_train,unit_conversion,standard,real,true,auto
2bd7896f,sft_train,unit_conversion,standard,real,true,auto
2bf76506,sft_train,unit_conversion,standard,real,true,auto
2c037628,eval_holdout,unit_conversion,standard,real,true,auto
2c08209b,sft_train,unit_conversion,standard,real,true,auto
2c2aa555,sft_train,unit_conversion,standard,real,true,auto
2c37ce5c,sft_train,unit_conversion,standard,real,true,auto
2c920d0b,sft_train,unit_conversion,standard,real,true,auto
2cb5b118,sft_train,unit_conversion,standard,real,true,auto
2cbb0bf8,sft_train,unit_conversion,standard,real,true,auto
2cd4b72a,sft_train,unit_conversion,standard,real,true,auto
2d364a86,sft_train,unit_conversion,standard,real,true,auto
2d5926f7,sft_train,unit_conversion,standard,real,true,auto
2d91eeda,sft_train,unit_conversion,standard,real,true,auto
2da60993,sft_train,unit_conversion,standard,real,true,auto
2deaeae1,sft_train,unit_conversion,standard,real,true,auto
2def3dad,grpo_holdout,unit_conversion,standard,real,true,auto
2df6dc21,sft_train,unit_conversion,standard,real,true,auto
2e49c6ec,grpo_holdout,unit_conversion,standard,real,true,auto
2e6cf33f,sft_train,unit_conversion,standard,real,true,auto
2ec73c8f,eval_holdout,unit_conversion,standard,real,true,auto
2ee6c3f2,sft_train,unit_conversion,standard,real,true,auto
2f2b51ea,sft_train,unit_conversion,standard,real,true,auto
2f767212,sft_train,unit_conversion,standard,real,true,auto
2f9550a7,sft_train,unit_conversion,standard,real,true,auto
3031924c,grpo_holdout,unit_conversion,standard,real,true,auto
30320119,sft_train,unit_conversion,standard,real,true,auto
303ce694,sft_train,unit_conversion,standard,real,true,auto
305e1cb5,sft_train,unit_conversion,standard,real,true,auto
309520eb,sft_train,unit_conversion,standard,real,true,auto
30b018de,sft_train,unit_conversion,standard,real,true,auto
30d7ac17,sft_train,unit_conversion,standard,real,true,auto
31092823,sft_train,unit_conversion,standard,real,true,auto
311076df,sft_train,unit_conversion,standard,real,true,auto
316865b5,sft_train,unit_conversion,standard,real,true,auto
31810496,sft_train,unit_conversion,standard,real,true,auto
31adea79,sft_train,unit_conversion,standard,real,true,auto
31c682d7,sft_train,unit_conversion,standard,real,true,auto
31ea8ff2,sft_train,unit_conversion,standard,real,true,auto
31ec2f8e,sft_train,unit_conversion,standard,real,true,auto
3201222f,sft_train,unit_conversion,standard,real,true,auto
3209611f,sft_train,unit_conversion,standard,real,true,auto
32570e3b,sft_train,unit_conversion,standard,real,true,auto
326446da,sft_train,unit_conversion,standard,real,true,auto
328f099c,sft_train,unit_conversion,standard,real,true,auto
32b17b5c,sft_train,unit_conversion,standard,real,true,auto
330362ed,grpo_holdout,unit_conversion,standard,real,true,auto
33476ff1,sft_train,unit_conversion,standard,real,true,auto
335fa8ce,sft_train,unit_conversion,standard,real,true,auto
33c4ff9f,sft_train,unit_conversion,standard,real,true,auto
33cd307c,eval_holdout,unit_conversion,standard,real,true,auto
33ff2c93,grpo_holdout,unit_conversion,standard,real,true,auto
340f68d0,sft_train,unit_conversion,standard,real,true,auto
344e524b,sft_train,unit_conversion,standard,real,true,auto
34514d28,sft_train,unit_conversion,standard,real,true,auto
3465a931,sft_train,unit_conversion,standard,real,true,auto
34a364f7,eval_holdout,unit_conversion,standard,real,true,auto
34f18cf1,sft_train,unit_conversion,standard,real,true,auto
3572a253,sft_train,unit_conversion,standard,real,true,auto
358eec3b,grpo_holdout,unit_conversion,standard,real,true,auto
35be20ab,grpo_holdout,unit_conversion,standard,real,true,auto
35d0560a,sft_train,unit_conversion,standard,real,true,auto
361fb6b9,sft_train,unit_conversion,standard,real,true,auto
3624fa25,eval_holdout,unit_conversion,standard,real,true,auto
362b4b99,sft_train,unit_conversion,standard,real,true,auto
36391105,sft_train,unit_conversion,standard,real,true,auto
36a2e83b,grpo_holdout,unit_conversion,standard,real,true,auto
36caeddc,grpo_holdout,unit_conversion,standard,real,true,auto
371925d7,sft_train,unit_conversion,standard,real,true,auto
3742dbc3,sft_train,unit_conversion,standard,real,true,auto
37519088,eval_holdout,unit_conversion,standard,real,true,auto
37a0c36f,eval_holdout,unit_conversion,standard,real,true,auto
37ad2b0b,sft_train,unit_conversion,standard,real,true,auto
37c38318,eval_holdout,unit_conversion,standard,real,true,auto
37c4e709,sft_train,unit_conversion,standard,real,true,auto
37c62354,sft_train,unit_conversion,standard,real,true,auto
37d90651,sft_train,unit_conversion,standard,real,true,auto
380a07ec,sft_train,unit_conversion,standard,real,true,auto
3836e304,sft_train,unit_conversion,standard,real,true,auto
383bc6d3,sft_train,unit_conversion,standard,real,true,auto
38601470,sft_train,unit_conversion,standard,real,true,auto
3936fa34,sft_train,unit_conversion,standard,real,true,auto
395b0b5f,sft_train,unit_conversion,standard,real,true,auto
39620b21,grpo_holdout,unit_conversion,standard,real,true,auto
39653fee,sft_train,unit_conversion,standard,real,true,auto
39b77fed,sft_train,unit_conversion,standard,real,true,auto
39f8142a,sft_train,unit_conversion,standard,real,true,auto
3a02997b,sft_train,unit_conversion,standard,real,true,auto
3a28fb1e,sft_train,unit_conversion,standard,real,true,auto
3a96bc9e,sft_train,unit_conversion,standard,real,true,auto
3aef986b,sft_train,unit_conversion,standard,real,true,auto
3b3f7d6f,sft_train,unit_conversion,standard,real,true,auto
3b414f46,sft_train,unit_conversion,standard,real,true,auto
3b48a251,sft_train,unit_conversion,standard,real,true,auto
3b6db97b,sft_train,unit_conversion,standard,real,true,auto
3b7b3de2,sft_train,unit_conversion,standard,real,true,auto
3bdfadd2,sft_train,unit_conversion,standard,real,true,auto
3c50cd10,sft_train,unit_conversion,standard,real,true,auto
3c7f757f,eval_holdout,unit_conversion,standard,real,true,auto
3c8d38bc,sft_train,unit_conversion,standard,real,true,auto
3ccc8840,sft_train,unit_conversion,standard,real,true,auto
3cd55960,sft_train,unit_conversion,standard,real,true,auto
3cff3de2,sft_train,unit_conversion,standard,real,true,auto
3d25d502,sft_train,unit_conversion,standard,real,true,auto
3d453d61,sft_train,unit_conversion,standard,real,true,auto
3d70f1c5,sft_train,unit_conversion,standard,real,true,auto
3dab8c47,sft_train,unit_conversion,standard,real,true,auto
3dcaf042,sft_train,unit_conversion,standard,real,true,auto
3dce464f,eval_holdout,unit_conversion,standard,real,true,auto
3e12f583,sft_train,unit_conversion,standard,real,true,auto
3e16fb9f,sft_train,unit_conversion,standard,real,true,auto
3e26fa1b,sft_train,unit_conversion,standard,real,true,auto
3e6a529c,sft_train,unit_conversion,standard,real,true,auto
3e94aea4,sft_train,unit_conversion,standard,real,true,auto
3ee352fa,sft_train,unit_conversion,standard,real,true,auto
3f28c4a1,sft_train,unit_conversion,standard,real,true,auto
3f37b894,sft_train,unit_conversion,standard,real,true,auto
3f6899a5,sft_train,unit_conversion,standard,real,true,auto
3f8b1958,sft_train,unit_conversion,standard,real,true,auto
3f9476f0,sft_train,unit_conversion,standard,real,true,auto
3fc076e3,sft_train,unit_conversion,standard,real,true,auto
3fc1c520,eval_holdout,unit_conversion,standard,real,true,auto
4009ae3e,eval_holdout,unit_conversion,standard,real,true,auto
404cffae,sft_train,unit_conversion,standard,real,true,auto
406a4416,sft_train,unit_conversion,standard,real,true,auto
40efd15f,eval_holdout,unit_conversion,standard,real,true,auto
41281e41,grpo_holdout,unit_conversion,standard,real,true,auto
41331934,sft_train,unit_conversion,standard,real,true,auto
414c2259,sft_train,unit_conversion,standard,real,true,auto
4176d785,sft_train,unit_conversion,standard,real,true,auto
41d26d0e,sft_train,unit_conversion,standard,real,true,auto
41f134ff,sft_train,unit_conversion,standard,real,true,auto
420594b0,sft_train,unit_conversion,standard,real,true,auto
420ea7ee,sft_train,unit_conversion,standard,real,true,auto
421cb2a3,sft_train,unit_conversion,standard,real,true,auto
42299964,sft_train,unit_conversion,standard,real,true,auto
427d4619,sft_train,unit_conversion,standard,real,true,auto
428a7e80,sft_train,unit_conversion,standard,real,true,auto
430c206d,sft_train,unit_conversion,standard,real,true,auto
431b740e,sft_train,unit_conversion,standard,real,true,auto
431c8582,grpo_holdout,unit_conversion,standard,real,true,auto
4357f006,sft_train,unit_conversion,standard,real,true,auto
43b99177,sft_train,unit_conversion,standard,real,true,auto
43f1b0b2,sft_train,unit_conversion,standard,real,true,auto
44166b63,eval_holdout,unit_conversion,standard,real,true,auto
44a43f6c,sft_train,unit_conversion,standard,real,true,auto
44c25aec,sft_train,unit_conversion,standard,real,true,auto
44e719f9,sft_train,unit_conversion,standard,real,true,auto
452b0241,sft_train,unit_conversion,standard,real,true,auto
454976da,sft_train,unit_conversion,standard,real,true,auto
458b8092,sft_train,unit_conversion,standard,real,true,auto
45a0ccde,sft_train,unit_conversion,standard,real,true,auto
45eede64,sft_train,unit_conversion,standard,real,true,auto
45f238f1,sft_train,unit_conversion,standard,real,true,auto
45f985eb,sft_train,unit_conversion,standard,real,true,auto
4619d917,sft_train,unit_conversion,standard,real,true,auto
46219232,sft_train,unit_conversion,standard,real,true,auto
467dac39,sft_train,unit_conversion,standard,real,true,auto
46b69bca,sft_train,unit_conversion,standard,real,true,auto
46d45779,sft_train,unit_conversion,standard,real,true,auto
46f684d9,sft_train,unit_conversion,standard,real,true,auto
4704e9e3,sft_train,unit_conversion,standard,real,true,auto
474b7f22,grpo_holdout,unit_conversion,standard,real,true,auto
4773a00a,sft_train,unit_conversion,standard,real,true,auto
47a5c5a1,sft_train,unit_conversion,standard,real,true,auto
47c1df37,grpo_holdout,unit_conversion,standard,real,true,auto
47ef4f7e,eval_holdout,unit_conversion,standard,real,true,auto
480997bb,sft_train,unit_conversion,standard,real,true,auto
48266347,grpo_holdout,unit_conversion,standard,real,true,auto
4833946a,sft_train,unit_conversion,standard,real,true,auto
48713d64,eval_holdout,unit_conversion,standard,real,true,auto
4943b661,eval_holdout,unit_conversion,standard,real,true,auto
4946ba02,sft_train,unit_conversion,standard,real,true,auto
4957e554,grpo_holdout,unit_conversion,standard,real,true,auto
49991cf5,sft_train,unit_conversion,standard,real,true,auto
4a085720,sft_train,unit_conversion,standard,real,true,auto
4a3cf7be,sft_train,unit_conversion,standard,real,true,auto
4a54b3b4,sft_train,unit_conversion,standard,real,true,auto
4a6cbc9e,eval_holdout,unit_conversion,standard,real,true,auto
4a9ee0b5,sft_train,unit_conversion,standard,real,true,auto
4ac66b18,grpo_holdout,unit_conversion,standard,real,true,auto
4adb673f,sft_train,unit_conversion,standard,real,true,auto
4b5d1af0,grpo_holdout,unit_conversion,standard,real,true,auto
4b5d3ac2,sft_train,unit_conversion,standard,real,true,auto
4b9500ec,grpo_holdout,unit_conversion,standard,real,true,auto
4bc4eb22,sft_train,unit_conversion,standard,real,true,auto
4bdba7e1,sft_train,unit_conversion,standard,real,true,auto
4bfe59fd,sft_train,unit_conversion,standard,real,true,auto
4c08bafb,sft_train,unit_conversion,standard,real,true,auto
4c21b471,sft_train,unit_conversion,standard,real,true,auto
4c3bbc4b,grpo_holdout,unit_conversion,standard,real,true,auto
4c3c612c,sft_train,unit_conversion,standard,real,true,auto
4c47ddd8,sft_train,unit_conversion,standard,real,true,auto
4ce156ee,eval_holdout,unit_conversion,standard,real,true,auto
4cec2a02,sft_train,unit_conversion,standard,real,true,auto
4d25c40e,sft_train,unit_conversion,standard,real,true,auto
4d6ab936,sft_train,unit_conversion,standard,real,true,auto
4d7d29ca,sft_train,unit_conversion,standard,real,true,auto
4ded2d5e,sft_train,unit_conversion,standard,real,true,auto
4e0c6eef,grpo_holdout,unit_conversion,standard,real,true,auto
4e3d1b8f,sft_train,unit_conversion,standard,real,true,auto
4e694caf,eval_holdout,unit_conversion,standard,real,true,auto
4e9494ac,grpo_holdout,unit_conversion,standard,real,true,auto
4ecacf23,sft_train,unit_conversion,standard,real,true,auto
4ef4e95f,eval_holdout,unit_conversion,standard,real,true,auto
4efe5c16,sft_train,unit_conversion,standard,real,true,auto
4f01e7b4,sft_train,unit_conversion,standard,real,true,auto
4f06eee8,sft_train,unit_conversion,standard,real,true,auto
4fe21caa,sft_train,unit_conversion,standard,real,true,auto
4fed9e38,grpo_holdout,unit_conversion,standard,real,true,auto
4ffe5132,sft_train,unit_conversion,standard,real,true,auto
505eb388,sft_train,unit_conversion,standard,real,true,auto
50cd5357,sft_train,unit_conversion,standard,real,true,auto
50f3be00,sft_train,unit_conversion,standard,real,true,auto
5147fe36,sft_train,unit_conversion,standard,real,true,auto
